"location","year","sha_hce_MLLNCU","sha_hce_PPPPER","sha_hce_VRPPPR","multiplier","multiplier_type","sha_hce_adj"
"RUS",2005,1104852,704.441,890.435,0.000547083538972713,"GDP_PPP_Current",604.44634220108
"RUS",2005,1104852,704.441,890.435,0.000793005109857279,"GDP_PPP_Constant",876.153281636034
"RUS",2005,1104852,704.441,890.435,0.000803657392017358,"AIC_PPP_Constant",887.922476885161
"RUS",2006,1374698,858.191,1002.486,0.00055400385930241,"GDP_PPP_Current",761.587997375305
"RUS",2006,1374698,858.191,1002.486,0.000726373604664855,"AIC_PPP_Constant",998.544341585567
"RUS",2006,1374698,858.191,1002.486,0.000621821567630855,"AIC_PPP_Current",854.816865379001
"RUS",2006,1374698,858.191,1002.486,0.000690809809774897,"GDP_PPP_Constant",949.654863877931
"RUS",2007,1691361,987.348,1123.028,0.00058093781264402,"AIC_PPP_Current",982.575559731402
"RUS",2007,1691361,987.348,1123.028,0.000660769452487459,"AIC_PPP_Constant",1117.59968192864
"RUS",2007,1691361,987.348,1123.028,0.000608054330088385,"GDP_PPP_Constant",1028.43937979262
"RUS",2007,1691361,987.348,1123.028,0.000500736457259426,"GDP_PPP_Current",846.926115086761
"RUS",2008,2168700,1202.237,1260.335,0.000577947969517293,"AIC_PPP_Constant",1253.39576149215
"RUS",2008,2168700,1202.237,1260.335,0.000551306058107087,"AIC_PPP_Current",1195.61744821684
"RUS",2008,2168700,1202.237,1260.335,0.000488496800249919,"GDP_PPP_Current",1059.403010702
"RUS",2008,2168700,1202.237,1260.335,0.000515702835498164,"GDP_PPP_Constant",1118.40473934487
"RUS",2009,2346753,1209.428,1232.246,0.000505469933753944,"GDP_PPP_Constant",1186.21308344687
"RUS",2009,2346753,1209.428,1232.246,0.000499647774015845,"GDP_PPP_Current",1172.54991261501
"RUS",2009,2346753,1209.428,1232.246,0.000512200081320531,"AIC_PPP_Current",1202.0070774392
"RUS",2009,2346753,1209.428,1232.246,0.000521863697296387,"AIC_PPP_Constant",1224.68519722139
"RUS",2010,2466551,1205.122,1205.122,0.00048701444683317,"AIC_PPP_Current",1201.2459708508
"RUS",2010,2466551,1205.122,1205.122,0.000442469699737056,"GDP_PPP_Constant",1091.37408035614
"RUS",2010,2466551,1205.122,1205.122,0.000442469699737056,"GDP_PPP_Current",1091.37408035614
"RUS",2010,2466551,1205.122,1205.122,0.00048701444683317,"AIC_PPP_Constant",1201.2459708508
"RUS",2011,2882415,1358.963,1286.094,0.000446186407437414,"AIC_PPP_Constant",1286.09439359371
"RUS",2011,2882415,1358.963,1286.094,0.000471466854579736,"AIC_PPP_Current",1358.96313364345
"RUS",2011,2882415,1358.963,1286.094,0.000403268292422527,"GDP_PPP_Current",1162.38657510308
"RUS",2011,2882415,1358.963,1286.094,0.000381423366175855,"GDP_PPP_Constant",1099.42043201578
"RUS",2012,3361840,1498.673,1397.005,0.000445789510305356,"AIC_PPP_Current",1498.67300732496
"RUS",2012,3361840,1498.673,1397.005,0.000349066058048562,"GDP_PPP_Constant",1173.50423658998
"RUS",2012,3361840,1498.673,1397.005,0.000415547749190234,"AIC_PPP_Constant",1397.0050451377
"RUS",2012,3361840,1498.673,1397.005,0.000378273045847061,"GDP_PPP_Current",1271.69345645048
"RUS",2013,3708439,1405.386,1441.926,0.000388822789636403,"AIC_PPP_Constant",1441.92559717643
"RUS",2013,3708439,1405.386,1441.926,0.000330448421733249,"GDP_PPP_Constant",1225.44781464403
"RUS",2013,3708439,1405.386,1441.926,0.00037896963406177,"AIC_PPP_Current",1405.3857707704
"RUS",2013,3708439,1405.386,1441.926,0.000358797501009898,"GDP_PPP_Current",1330.57864584764
"RUS",2014,4185300,1508.922,1512.675,0.000355807386515801,"AIC_PPP_Constant",1489.16065478458
"RUS",2014,4185300,1508.922,1512.675,0.000354924675059135,"AIC_PPP_Current",1485.466242525
"RUS",2014,4185300,1508.922,1512.675,0.000301957461925167,"GDP_PPP_Constant",1263.7825653954
"RUS",2014,4185300,1508.922,1512.675,0.000325727403168033,"GDP_PPP_Current",1363.26690047917
"RUS",2015,4400345.208,1424.522,1383.255,0.000289563759320589,"GDP_PPP_Current",1274.18050073682
"RUS",2015,4400345.208,1424.522,1383.255,0.000278598657614741,"GDP_PPP_Constant",1225.93026799026
"RUS",2015,4400345.208,1424.522,1383.255,0.00031435154683782,"AIC_PPP_Constant",1383.25532275519
"RUS",2015,4400345.208,1424.522,1383.255,0.000323729576127241,"AIC_PPP_Current",1424.52188899938
"RUS",2016,4528836.83,1419.473,1329.802,0.00027986399132127,"GDP_PPP_Current",1267.45835128657
"RUS",2016,4528836.83,1419.473,1329.802,0.000268398461016453,"GDP_PPP_Constant",1215.53283536663
"RUS",2016,4528836.83,1419.473,1329.802,0.000313429903444523,"AIC_PPP_Current",1419.4728903429
"RUS",2016,4528836.83,1419.473,1329.802,0.000293629815859327,"AIC_PPP_Constant",1329.80152444984
"RUS",2017,4921783.458,1513.667,NA,NA,NA,NA
"SVK",1997,1380.54,648.711,968.959,0.603924917907021,"GDP_PPP_Constant",833.742506167359
"SVK",1997,1380.54,648.711,968.959,0.701853127664483,"AIC_PPP_Constant",968.936316865926
"SVK",1997,1380.54,648.711,968.959,0.469880566494905,"AIC_PPP_Current",648.688917268876
"SVK",1997,1380.54,648.711,968.959,0.412360641559077,"GDP_PPP_Current",569.280360097968
"SVK",1998,1480.08,662.978,981.203,0.662957601495259,"AIC_PPP_Constant",981.230286821103
"SVK",1998,1480.08,662.978,981.203,0.447907766586232,"AIC_PPP_Current",662.93932716895
"SVK",1998,1480.08,662.978,981.203,0.575184219971621,"GDP_PPP_Constant",851.318660295597
"SVK",1998,1480.08,662.978,981.203,0.39801023010888,"GDP_PPP_Current",589.086981379552
"SVK",1999,1581.42,658.135,957.546,0.374865652113282,"GDP_PPP_Current",592.820039564987
"SVK",1999,1581.42,658.135,957.546,0.416198894075351,"AIC_PPP_Current",658.185255068642
"SVK",1999,1581.42,658.135,957.546,0.536002832258811,"GDP_PPP_Constant",847.645598990729
"SVK",1999,1581.42,658.135,957.546,0.605660313801067,"AIC_PPP_Constant",957.803333451284
"SVK",2000,1678.85,690.069,941.065,0.489085175651219,"GDP_PPP_Constant",821.100647142048
"SVK",2000,1678.85,690.069,941.065,0.410124255844312,"AIC_PPP_Current",688.537106924223
"SVK",2000,1678.85,690.069,941.065,0.358575661142437,"GDP_PPP_Current",601.994748708981
"SVK",2000,1678.85,690.069,941.065,0.559403675455533,"AIC_PPP_Constant",939.154860538521
"SVK",2001,1832.24,758.523,975.652,0.467088545009406,"GDP_PPP_Constant",855.818315708034
"SVK",2001,1832.24,758.523,975.652,0.413935896888697,"AIC_PPP_Current",758.429907715346
"SVK",2001,1832.24,758.523,975.652,0.360525091539405,"GDP_PPP_Current",660.56849372216
"SVK",2001,1832.24,758.523,975.652,0.532540371773879,"AIC_PPP_Constant",975.741770778972
"SVK",2002,2056.66,868.625,1062.859,0.516724033420028,"AIC_PPP_Constant",1062.72565057364
"SVK",2002,2056.66,868.625,1062.859,0.422209950588418,"AIC_PPP_Current",868.342316977176
"SVK",2002,2056.66,868.625,1062.859,0.356497625175799,"GDP_PPP_Current",733.194405794059
"SVK",2002,2056.66,868.625,1062.859,0.449464702259607,"GDP_PPP_Constant",924.396074549243
"SVK",2003,2260.01,876.585,1095.732,0.387438370655724,"AIC_PPP_Current",875.614592065644
"SVK",2003,2260.01,876.585,1095.732,0.341125491562121,"GDP_PPP_Current",770.947022185308
"SVK",2003,2260.01,876.585,1095.732,0.426686463756143,"GDP_PPP_Constant",964.315674953521
"SVK",2003,2260.01,876.585,1095.732,0.48438718607184,"AIC_PPP_Constant",1094.71988439422
"SVK",2004,2987.26,1100.807,1349.127,0.403301637707943,"GDP_PPP_Constant",1204.76685025943
"SVK",2004,2987.26,1100.807,1349.127,0.450853366981189,"AIC_PPP_Constant",1346.81622904823
"SVK",2004,2987.26,1100.807,1349.127,0.367810383145001,"AIC_PPP_Current",1098.74524515374
"SVK",2004,2987.26,1100.807,1349.127,0.328833532108845,"GDP_PPP_Current",982.311257127468
"SVK",2005,3326.349,1191.447,1456.459,0.392953925454957,"GDP_PPP_Constant",1307.10189698317
"SVK",2005,3326.349,1191.447,1456.459,0.328712356878182,"GDP_PPP_Current",1093.41201958938
"SVK",2005,3326.349,1191.447,1456.459,0.436726666976913,"AIC_PPP_Constant",1452.70531197199
"SVK",2005,3326.349,1191.447,1456.459,0.357234526823089,"AIC_PPP_Current",1188.28671106346
"SVK",2006,3861.19,1341.482,1607.812,0.381612186828136,"GDP_PPP_Constant",1473.47715965893
"SVK",2006,3861.19,1341.482,1607.812,0.346275845141055,"AIC_PPP_Current",1337.03683050019
"SVK",2006,3861.19,1341.482,1607.812,0.415031964838632,"AIC_PPP_Constant",1602.51727231528
"SVK",2006,3861.19,1341.482,1607.812,0.334125672301579,"GDP_PPP_Current",1290.12270463413
"SVK",2007,4533.457,1583.864,1842.772,0.377007112811239,"GDP_PPP_Constant",1709.1455346239
"SVK",2007,4533.457,1583.864,1842.772,0.40485080405793,"AIC_PPP_Constant",1835.37371161205
"SVK",2007,4533.457,1583.864,1842.772,0.334302340350778,"GDP_PPP_Current",1515.54528497962
"SVK",2007,4533.457,1583.864,1842.772,0.347951667317082,"AIC_PPP_Current",1577.4239218603
"SVK",2008,4771.394,1687.058,1853.033,0.344201687101605,"GDP_PPP_Current",1642.32186462648
"SVK",2008,4771.394,1687.058,1853.033,0.365901349740184,"GDP_PPP_Constant",1745.85950474222
"SVK",2008,4771.394,1687.058,1853.033,0.386465417720696,"AIC_PPP_Constant",1843.97877532002
"SVK",2008,4771.394,1687.058,1853.033,0.351835850629635,"AIC_PPP_Current",1678.74746667914
"SVK",2009,5094.18,1813.552,1966.04,0.353944256507497,"AIC_PPP_Current",1803.05575261536
"SVK",2009,5094.18,1813.552,1966.04,0.358086239023979,"GDP_PPP_Current",1824.15575711117
"SVK",2009,5094.18,1813.552,1966.04,0.369387198549715,"GDP_PPP_Constant",1881.72487910799
"SVK",2009,5094.18,1813.552,1966.04,0.383710136837321,"AIC_PPP_Constant",1954.68850487395
"SVK",2010,5271.788,2010.418,2010.418,0.378647094973615,"AIC_PPP_Current",1996.14721151676
"SVK",2010,5271.788,2010.418,2010.418,0.366766640250819,"GDP_PPP_Constant",1933.51597287459
"SVK",2010,5271.788,2010.418,2010.418,0.366766640250819,"GDP_PPP_Current",1933.51597287459
"SVK",2010,5271.788,2010.418,2010.418,0.378647094973615,"AIC_PPP_Constant",1996.14721151676
"SVK",2011,5239.358,1974.761,1923.357,0.376928022919937,"AIC_PPP_Current",1974.86085230975
"SVK",2011,5239.358,1974.761,1923.357,0.365812847774706,"GDP_PPP_Current",1916.62447049119
"SVK",2011,5239.358,1974.761,1923.357,0.36286552170982,"GDP_PPP_Constant",1901.18237409452
"SVK",2011,5239.358,1974.761,1923.357,0.367118062836605,"AIC_PPP_Constant",1923.46295946747
"SVK",2012,5550.071,2097.401,1967.025,0.357786512261161,"GDP_PPP_Constant",1985.74054589182
"SVK",2012,5550.071,2097.401,1967.025,0.354496792027292,"AIC_PPP_Constant",1967.48236502371
"SVK",2012,5550.071,2097.401,1967.025,0.377998808767276,"AIC_PPP_Current",2097.9202265738
"SVK",2012,5550.071,2097.401,1967.025,0.366612391786045,"GDP_PPP_Current",2034.72480389237
"SVK",2013,5583.37,2153.698,1950.506,0.385761899840473,"AIC_PPP_Current",2153.8514187123
"SVK",2013,5583.37,2153.698,1950.506,0.355522847502406,"GDP_PPP_Constant",1985.01560105951
"SVK",2013,5583.37,2153.698,1950.506,0.376158407915449,"GDP_PPP_Current",2100.23157000288
"SVK",2013,5583.37,2153.698,1950.506,0.349360285115068,"AIC_PPP_Constant",1950.60773510292
"SVK",2014,5256.334,2010.11,1834.337,0.355836249939939,"GDP_PPP_Constant",1870.3941789918
"SVK",2014,5256.334,2010.11,1834.337,0.348910071071952,"AIC_PPP_Constant",1833.98786951792
"SVK",2014,5256.334,2010.11,1834.337,0.380194730592231,"GDP_PPP_Current",1998.43048903279
"SVK",2014,5256.334,2010.11,1834.337,0.382422986278454,"AIC_PPP_Current",2010.14294515697
"SVK",2015,5418.245,2059.654,1888.765,0.348678815453774,"AIC_PPP_Constant",1889.22724843833
"SVK",2015,5418.245,2059.654,1888.765,0.380235209404059,"AIC_PPP_Current",2060.2075221775
"SVK",2015,5418.245,2059.654,1888.765,0.375286767837959,"GDP_PPP_Current",2033.39565340418
"SVK",2015,5418.245,2059.654,1888.765,0.356366572775378,"GDP_PPP_Constant",1930.88140110733
"SVK",2016,5666.472,2187.367,1974.664,0.348717341025065,"AIC_PPP_Constant",1975.99704883298
"SVK",2016,5666.472,2187.367,1974.664,0.3576267035524,"GDP_PPP_Constant",2026.48170213197
"SVK",2016,5666.472,2187.367,1974.664,0.386018958619431,"AIC_PPP_Current",2187.36562048616
"SVK",2016,5666.472,2187.367,1974.664,0.380369911606944,"GDP_PPP_Current",2155.35545376322
"SVK",2017,5721.136,2187.762,1956.96,0.342514343659885,"AIC_PPP_Constant",1959.57114202894
"SVK",2017,5721.136,2187.762,1956.96,0.352841261720053,"GDP_PPP_Constant",2018.65284471202
"SVK",2017,5721.136,2187.762,1956.96,0.3815661966015,"GDP_PPP_Current",2182.99210375992
"SVK",2017,5721.136,2187.762,1956.96,0.382459243668021,"AIC_PPP_Current",2188.10134748188
"SVK",2018,6069.333,2290.33,2027.583,0.334295308147858,"AIC_PPP_Constant",2028.94954548696
"SVK",2018,6069.333,2290.33,2027.583,0.377160744908034,"AIC_PPP_Current",2289.11415537491
"SVK",2018,6069.333,2290.33,2027.583,0.345299047454474,"GDP_PPP_Constant",2095.734903584
"SVK",2018,6069.333,2290.33,2027.583,0.376084087284798,"GDP_PPP_Current",2282.57956173251
"SVN",2000,1471.309,1463.19,1700.493,1.15641338374088,"AIC_PPP_Constant",1701.44141921841
"SVN",2000,1471.309,1463.19,1700.493,0.954720355069044,"GDP_PPP_Current",1404.68865089628
"SVN",2000,1471.309,1463.19,1700.493,0.994246748084765,"AIC_PPP_Current",1462.84418867785
"SVN",2000,1471.309,1463.19,1700.493,1.16255911222555,"GDP_PPP_Constant",1710.48368484946
"SVN",2001,1665.598,1553.257,1774.961,0.932602531809661,"AIC_PPP_Current",1553.34091177711
"SVN",2001,1665.598,1553.257,1774.961,1.0660815574972,"AIC_PPP_Constant",1775.66331000421
"SVN",2001,1665.598,1553.257,1774.961,1.06838290615941,"GDP_PPP_Constant",1779.4964317333
"SVN",2001,1665.598,1553.257,1774.961,0.896416631063113,"GDP_PPP_Current",1493.06974786546
"SVN",2002,1888.88,1736.558,1872.776,0.919127382432597,"AIC_PPP_Current",1736.12133012928
"SVN",2002,1888.88,1736.558,1872.776,0.991556345435471,"GDP_PPP_Constant",1872.93094976615
"SVN",2002,1888.88,1736.558,1872.776,0.859347082442179,"GDP_PPP_Current",1623.20351708338
"SVN",2002,1888.88,1736.558,1872.776,0.99100242768065,"AIC_PPP_Constant",1871.88466559743
"SVN",2003,2074.379,1786.42,1948.075,0.938183328001075,"AIC_PPP_Constant",1946.14779375554
"SVN",2003,2074.379,1786.42,1948.075,0.860948806646145,"AIC_PPP_Current",1785.93412458182
"SVN",2003,2074.379,1786.42,1948.075,0.93802860183969,"GDP_PPP_Constant",1945.82683305561
"SVN",2003,2074.379,1786.42,1948.075,0.823136790686629,"GDP_PPP_Current",1707.49767272774
"SVN",2004,2193.561,1858.078,1993.626,0.907526539275713,"AIC_PPP_Constant",1990.71482302017
"SVN",2004,2193.561,1858.078,1993.626,0.846950751373968,"AIC_PPP_Current",1857.83813713463
"SVN",2004,2193.561,1858.078,1993.626,0.907075865269345,"GDP_PPP_Constant",1989.72624209609
"SVN",2004,2193.561,1858.078,1993.626,0.822973315514817,"GDP_PPP_Current",1805.242168954
"SVN",2005,2327.911,1900.012,2064.186,0.816048969945836,"AIC_PPP_Current",1899.68937367558
"SVN",2005,2327.911,1900.012,2064.186,0.891907871270433,"GDP_PPP_Constant",2076.28214451702
"SVN",2005,2327.911,1900.012,2064.186,0.885950286412697,"AIC_PPP_Constant",2062.41341719327
"SVN",2005,2327.911,1900.012,2064.186,0.819157900846854,"GDP_PPP_Current",1906.9266881183
"SVN",2006,2461.993,1984.836,2121.92,0.860570694396652,"AIC_PPP_Constant",2118.7190256097
"SVN",2006,2461.993,1984.836,2121.92,0.816044780086891,"GDP_PPP_Current",2009.09653626047
"SVN",2006,2461.993,1984.836,2121.92,0.869471064134548,"GDP_PPP_Constant",2140.63167360181
"SVN",2006,2461.993,1984.836,2121.92,0.805797325436451,"AIC_PPP_Current",1983.86737464326
"SVN",2007,2634.508,2065.298,2173.328,0.830051086354016,"GDP_PPP_Constant",2186.77622740835
"SVN",2007,2634.508,2065.298,2173.328,0.783652548960312,"AIC_PPP_Current",2064.53890945633
"SVN",2007,2634.508,2065.298,2173.328,0.82458662506009,"AIC_PPP_Constant",2172.38006041381
"SVN",2007,2634.508,2065.298,2173.328,0.785019971627433,"GDP_PPP_Current",2068.14139541224
"SVN",2008,2978.937,2297.536,2315.913,0.777494479358118,"AIC_PPP_Constant",2316.10707185563
"SVN",2008,2978.937,2297.536,2315.913,0.78033265423618,"GDP_PPP_Current",2324.56181601236
"SVN",2008,2978.937,2297.536,2315.913,0.771009469941965,"AIC_PPP_Current",2296.78863736051
"SVN",2008,2978.937,2297.536,2315.913,0.793347549147395,"GDP_PPP_Constant",2363.33236801449
"SVN",2009,3096.459,2271.269,2352.082,0.732790161242877,"AIC_PPP_Current",2269.05468989196
"SVN",2009,3096.459,2271.269,2352.082,0.758312989846897,"AIC_PPP_Constant",2348.08508222833
"SVN",2009,3096.459,2271.269,2352.082,0.759864544617992,"GDP_PPP_Constant",2352.88940796328
"SVN",2009,3096.459,2271.269,2352.082,0.758973590433726,"GDP_PPP_Current",2350.13060486083
"SVN",2010,3114.58,2318.485,2318.485,0.744310981847723,"AIC_PPP_Current",2318.21609784328
"SVN",2010,3114.58,2318.485,2318.485,0.744310981847723,"AIC_PPP_Constant",2318.21609784328
"SVN",2010,3114.58,2318.485,2318.485,0.7650837717135,"GDP_PPP_Constant",2382.91461370343
"SVN",2010,3114.58,2318.485,2318.485,0.7650837717135,"GDP_PPP_Current",2382.91461370343
"SVN",2011,3163.469,2376.637,2313.571,0.75127746004387,"AIC_PPP_Current",2376.64295524752
"SVN",2011,3163.469,2376.637,2313.571,0.780694513289295,"GDP_PPP_Current",2469.70289126077
"SVN",2011,3163.469,2376.637,2313.571,0.731698948502843,"AIC_PPP_Constant",2314.70694092134
"SVN",2011,3163.469,2376.637,2313.571,0.755726435285097,"GDP_PPP_Constant",2390.71715050491
"SVN",2012,3159.511,2431.003,2278.473,0.801260953631992,"GDP_PPP_Current",2531.59279687077
"SVN",2012,3159.511,2431.003,2278.473,0.721364512475409,"AIC_PPP_Constant",2279.15911217569
"SVN",2012,3159.511,2431.003,2278.473,0.769570688415648,"AIC_PPP_Current",2431.46705532681
"SVN",2012,3159.511,2431.003,2278.473,0.750686858913038,"GDP_PPP_Constant",2371.80338829119
"SVN",2013,3186.209,2495.279,2260.003,0.737865415597088,"GDP_PPP_Constant",2350.99342796418
"SVN",2013,3186.209,2495.279,2260.003,0.709531271426083,"AIC_PPP_Constant",2260.71492279923
"SVN",2013,3186.209,2495.279,2260.003,0.783304917296239,"AIC_PPP_Current",2495.77317723353
"SVN",2013,3186.209,2495.279,2260.003,0.822388458642668,"GDP_PPP_Current",2620.3015084234
"SVN",2014,3199.659,2499.108,2270.413,0.733712926923137,"GDP_PPP_Constant",2347.63117004596
"SVN",2014,3199.659,2499.108,2270.413,0.820334902673338,"GDP_PPP_Current",2624.79195435287
"SVN",2014,3199.659,2499.108,2270.413,0.781122766380468,"AIC_PPP_Current",2499.32648955416
"SVN",2014,3199.659,2499.108,2270.413,0.711883025334469,"AIC_PPP_Constant",2277.78292895866
"SVN",2015,3301.787,2574.155,2348.192,0.713763307399614,"AIC_PPP_Constant",2356.69440944905
"SVN",2015,3301.787,2574.155,2348.192,0.779712291139051,"AIC_PPP_Current",2574.44390662314
"SVN",2015,3301.787,2574.155,2348.192,0.81436743860759,"GDP_PPP_Current",2688.86782201784
"SVN",2015,3301.787,2574.155,2348.192,0.725884915822466,"GDP_PPP_Constant",2396.71737855871
"SVN",2016,3422.724,2682.92,2432.33,0.822419745238523,"GDP_PPP_Current",2814.91580010178
"SVN",2016,3422.724,2682.92,2432.33,0.713722064056314,"AIC_PPP_Constant",2442.87363797508
"SVN",2016,3422.724,2682.92,2432.33,0.784009994365082,"AIC_PPP_Current",2683.44982395323
"SVN",2016,3422.724,2682.92,2432.33,0.720005345489178,"GDP_PPP_Constant",2464.3795761341
"SVN",2017,3520.393,2801.233,2453.311,0.700521434647619,"AIC_PPP_Constant",2466.11075488344
"SVN",2017,3520.393,2801.233,2453.311,0.708386053985516,"GDP_PPP_Constant",2493.79730574823
"SVN",2017,3520.393,2801.233,2453.311,0.841014972740669,"GDP_PPP_Current",2960.70322293144
"SVN",2017,3520.393,2801.233,2453.311,0.795935749492629,"AIC_PPP_Current",2802.00664096361
"SVN",2018,3650.893,2859.446,2487.137,0.682980253765813,"AIC_PPP_Constant",2493.48782761183
"SVN",2018,3650.893,2859.446,2487.137,0.781299581784936,"AIC_PPP_Current",2852.44117404155
"SVN",2018,3650.893,2859.446,2487.137,0.690890708254791,"GDP_PPP_Constant",2522.36805053246
"SVN",2018,3650.893,2859.446,2487.137,0.82974069926306,"GDP_PPP_Current",3029.29451075461
"SWE",1970,10697,271.768,1333.863,0.108015391620877,"GDP_PPP_Constant",1155.44064416852
"SWE",1970,10697,271.768,1333.863,0.0248460215874785,"GDP_PPP_Current",265.777892921258
"SWE",1970,10697,271.768,1333.863,0.123355288805927,"AIC_PPP_Constant",1319.531524357
"SWE",1970,10697,271.768,1333.863,0.0254056230988559,"AIC_PPP_Current",271.763950288461
"SWE",1971,12487,306.17,1436.675,0.0242070134826355,"GDP_PPP_Current",302.272977357669
"SWE",1971,12487,306.17,1436.675,0.100160100684279,"GDP_PPP_Constant",1250.69917724459
"SWE",1971,12487,306.17,1436.675,0.0245203645537459,"AIC_PPP_Current",306.185792182625
"SWE",1971,12487,306.17,1436.675,0.113824933259154,"AIC_PPP_Constant",1421.33194160705
"SWE",1972,13898,331.121,1498.252,0.023537494725536,"GDP_PPP_Current",327.124101695499
"SWE",1972,13898,331.121,1498.252,0.0238262606736593,"AIC_PPP_Current",331.137370842517
"SWE",1972,13898,331.121,1498.252,0.0933543788808006,"GDP_PPP_Constant",1297.43915768537
"SWE",1972,13898,331.121,1498.252,0.106651658259714,"AIC_PPP_Constant",1482.2447464935
"SWE",1973,15397,359.117,1540.796,0.0989900386922944,"AIC_PPP_Constant",1524.14962574526
"SWE",1973,15397,359.117,1540.796,0.0233221245803879,"AIC_PPP_Current",359.090752164233
"SWE",1973,15397,359.117,1540.796,0.0870587722562763,"GDP_PPP_Constant",1340.44391642989
"SWE",1973,15397,359.117,1540.796,0.0231530240512059,"GDP_PPP_Current",356.487111316417
"SWE",1974,18088,419.712,1635.601,0.0894438192575993,"AIC_PPP_Constant",1617.85980273146
"SWE",1974,18088,419.712,1635.601,0.0229880347056487,"GDP_PPP_Current",415.807571755774
"SWE",1974,18088,419.712,1635.601,0.0232011890543441,"AIC_PPP_Current",419.663107614976
"SWE",1974,18088,419.712,1635.601,0.0793022272742269,"GDP_PPP_Constant",1434.41868693622
"SWE",1975,22209,501.417,1802.919,0.0803137007298121,"AIC_PPP_Constant",1783.6869795084
"SWE",1975,22209,501.417,1802.919,0.02185115349436,"GDP_PPP_Current",485.292267956242
"SWE",1975,22209,501.417,1802.919,0.0225786549325212,"AIC_PPP_Current",501.449347396363
"SWE",1975,22209,501.417,1802.919,0.068990023914671,"GDP_PPP_Constant",1532.19944112093
"SWE",1976,26213,559.952,1907.791,0.0213626157705022,"AIC_PPP_Current",559.978247192175
"SWE",1976,26213,559.952,1907.791,0.0720026095344497,"AIC_PPP_Constant",1887.40440372653
"SWE",1976,26213,559.952,1907.791,0.0205234112818206,"GDP_PPP_Current",537.980179930364
"SWE",1976,26213,559.952,1907.791,0.0614179160073357,"GDP_PPP_Constant",1609.94783230029
"SWE",1977,31673,648.111,2073.107,0.0204641442184338,"AIC_PPP_Current",648.160839830454
"SWE",1977,31673,648.111,2073.107,0.0553716524094953,"GDP_PPP_Constant",1753.78634676594
"SWE",1977,31673,648.111,2073.107,0.0647560064903723,"AIC_PPP_Constant",2051.01699356956
"SWE",1977,31673,648.111,2073.107,0.0196526493639852,"GDP_PPP_Current",622.458363305504
"SWE",1978,35529,693.944,2076.741,0.019145736852069,"GDP_PPP_Current",680.228884617158
"SWE",1978,35529,693.944,2076.741,0.0195333938484644,"AIC_PPP_Current",694.001950042091
"SWE",1978,35529,693.944,2076.741,0.0503984738146053,"GDP_PPP_Constant",1790.60737615911
"SWE",1978,35529,693.944,2076.741,0.057829565002871,"AIC_PPP_Constant",2054.626614987
"SWE",1979,39251,771.807,2121.213,0.0534608429761978,"AIC_PPP_Constant",2098.39154765874
"SWE",1979,39251,771.807,2121.213,0.0196628401471792,"AIC_PPP_Current",771.78613861693
"SWE",1979,39251,771.807,2121.213,0.0191644133619337,"GDP_PPP_Current",752.222388869259
"SWE",1979,39251,771.807,2121.213,0.0465828477819582,"GDP_PPP_Constant",1828.42335828964
"SWE",1980,46427,897.331,2227.955,0.0186680643697317,"GDP_PPP_Current",866.702224493532
"SWE",1980,46427,897.331,2227.955,0.0474769371245699,"AIC_PPP_Constant",2204.2117598824
"SWE",1980,46427,897.331,2227.955,0.0193292450264281,"AIC_PPP_Current",897.398858841979
"SWE",1980,46427,897.331,2227.955,0.0416170874007254,"GDP_PPP_Constant",1932.15651675348
"SWE",1981,51400,964.888,2197.829,0.0423034827029235,"AIC_PPP_Constant",2174.39901093027
"SWE",1981,51400,964.888,2197.829,0.0187734978638031,"AIC_PPP_Current",964.957790199477
"SWE",1981,51400,964.888,2197.829,0.0187647404941108,"GDP_PPP_Current",964.507661397293
"SWE",1981,51400,964.888,2197.829,0.0382164959173475,"GDP_PPP_Constant",1964.32789015166
"SWE",1982,56864,1022.674,2205.094,0.0179853377803693,"AIC_PPP_Current",1022.71824754292
"SWE",1982,56864,1022.674,2205.094,0.0383638807249755,"AIC_PPP_Constant",2181.523713545
"SWE",1982,56864,1022.674,2205.094,0.0184226986200613,"GDP_PPP_Current",1047.58833433116
"SWE",1982,56864,1022.674,2205.094,0.0353367095370335,"GDP_PPP_Constant",2009.38665111387
"SWE",1983,63006,1061.472,2195.495,0.0174027949332892,"GDP_PPP_Current",1096.48049756682
"SWE",1983,63006,1061.472,2195.495,0.0321222685616054,"GDP_PPP_Constant",2023.89565299251
"SWE",1983,63006,1061.472,2195.495,0.0168474124492596,"AIC_PPP_Current",1061.48806877805
"SWE",1983,63006,1061.472,2195.495,0.0344723850282513,"AIC_PPP_Constant",2171.96709109
"SWE",1984,68977,1121.557,2231.775,0.0167354230197063,"GDP_PPP_Current",1154.35927363028
"SWE",1984,68977,1121.557,2231.775,0.0298147925336245,"GDP_PPP_Constant",2056.53494459182
"SWE",1984,68977,1121.557,2231.775,0.0162592824018142,"AIC_PPP_Current",1121.51652222994
"SWE",1984,68977,1121.557,2231.775,0.0320069797147565,"AIC_PPP_Constant",2207.74543978476
"SWE",1985,71174,1119.595,2151.159,0.0157313043689449,"AIC_PPP_Current",1119.65985715528
"SWE",1985,71174,1119.595,2151.159,0.0299013199806118,"AIC_PPP_Constant",2128.19654830007
"SWE",1985,71174,1119.595,2151.159,0.0279766103563142,"GDP_PPP_Constant",1991.20726550031
