"location","year","multiplier_type","sna1_aic","sna1_changes_in_inventories","sna1_domestic_demand","sna1_exports","sna1_final_consumption","sna1_gdp","sna1_gov_consumption_all","sna1_gov_consumption_col","sna1_gov_consumption_ind","sna1_gross_capital_formation","sna1_gross_fixed_capital_formation","sna1_hh_consumption","sna1_imports","sna1_net_exports"
"MKD",2014,"GDP_CONSTANT_PER_CAPITA",10450.7288195899,921.444548921133,15699.497732413,6384.00353255524,11641.7233994537,13394.069896,2292.03199968376,1190.99457986383,1101.03741981993,4057.7743329593,3136.3297865767,9349.69139976998,8689.43136896828,-2305.42783895157
"MKD",2014,"GDP_CURRENT_PER_CAPITA",10482.5139415084,924.247054644344,15747.2465983629,6403.42000906263,11677.1308436599,13434.806973,2299.00304618289,1194.61690215147,1104.38614403141,4070.11575470295,3145.86870260486,9378.12779747702,8715.85963442549,-2312.43962790911
"MKD",2015,"AIC_CONSTANT_PER_CAPITA",10596.190747,902.459494941706,15979.89944189,6701.19476825263,11799.5931479527,13749.405846328,2334.14947067453,1203.40240095267,1130.74706972185,4180.30629393732,3277.84679899561,9465.44367727815,8931.68836627443,-2230.49359556195
"MKD",2015,"AIC_CURRENT_PER_CAPITA",10596.190747,902.459494941706,15979.89944189,6701.19476825263,11799.5931479527,13749.405846328,2334.14947067453,1203.40240095267,1130.74706972185,4180.30629393732,3277.84679899561,9465.44367727815,8931.68836627443,-2230.49359556195
"MKD",2015,"CURRENT_LCU_MILLIONS",430766.1869,36687.6215,649629.7126,272423.1931,479688.0189,558953.6155,94890.012,48921.832,45968.18,169941.6937,133254.0722,384798.0069,363099.2903,-90676.0971
"MKD",2015,"GDP_CONSTANT_PER_CAPITA",10706.0821963596,911.818762272331,16145.6244983955,6770.6918189482,11921.9648968049,13891.9988,2358.35657249807,1215.8827004453,1142.47387205278,4223.65960159062,3311.84083931829,9563.60832430682,9024.31751982907,-2253.62569839551
"MKD",2015,"GDP_CURRENT_PER_CAPITA",10706.0821963596,911.818762272331,16145.6244983955,6770.6918189482,11921.9648968049,13891.9988,2358.35657249807,1215.8827004453,1142.47387205278,4223.65960159062,3311.84083931829,9563.60832430682,9024.31751982907,-2253.62569839551
"MKD",2016,"AIC_CONSTANT_PER_CAPITA",10917.048091,1187.8495204956,16792.3814023055,7407.12998363011,12039.4295751798,14620.1417672088,2255.8978706854,1122.38148417984,1133.51638650556,4752.95182712563,3565.10230417202,9783.53170449445,9579.36961872674,-2172.23963263862
"MKD",2016,"AIC_CURRENT_PER_CAPITA",11315.288212,1231.18077019137,17404.9462591962,7677.3327267485,12478.6127546277,15153.4660667702,2338.19017474935,1163.32454262771,1174.86563212165,4926.33350456846,3695.15273182941,10140.4225798784,9928.81291917446,-2251.48018987828
"MKD",2016,"CURRENT_LCU_MILLIONS",444140.982,48325.5774,683168.628,301346.1109,489803.107,594794.8628,91777.254,45662.125,46115.129,193365.521,145039.9435,398025.853,389719.8761,-88373.7651
"MKD",2016,"GDP_CONSTANT_PER_CAPITA",10657.1497404431,1159.57080187924,16392.6110438713,7230.7910274343,11752.811080679,14272.085159,2202.19249806737,1095.66134023594,1106.53115783143,4639.79996319229,3480.22915891356,9550.61858261163,9351.3169123056,-2120.5258824718
"MKD",2016,"GDP_CURRENT_PER_CAPITA",11302.5873676548,1229.79883143471,17385.4100786647,7668.71530524565,12464.606136743,15136.45706,2335.5656733754,1162.01876908822,1173.54690428718,4920.80394192172,3691.00510794219,10129.0404633676,9917.66832391036,-2248.95301611989
"MKD",2017,"CURRENT_LCU_MILLIONS",NA,68033.668,701522.1162,341597.1042,498170.6027,616599.9825,91875.51,NA,NA,203351.5135,NA,406295.0928,426519.2379,-84922.1337
"MKD",2018,"CURRENT_LCU_MILLIONS",NA,NA,743207.5254,398434.4505,525385.7777,660308.0418,100656.9465,NA,NA,217821.7477,NA,424728.8312,481333.934,-82899.4836
"MLT",1995,"AIC_CURRENT_PER_CAPITA",9298.596531,957.328939765929,14682.6447577703,16405.4847344458,10512.598261572,13417.202040322,2412.77603594524,1213.99687685782,1198.77430537322,4170.04649619833,3212.7175564324,8099.82222562678,17670.92259818,-1265.43786373413
"MLT",1995,"CURRENT_LCU_MILLIONS",2107.3462,216.96,3327.5361,3717.9843,2382.4761,3040.7481,546.8088,275.1288,271.6789,945.06,728.1,1835.6673,4004.7712,-286.7869
"MLT",1995,"GDP_CURRENT_PER_CAPITA",9609.31617359129,989.31881103464,15173.276447856,16953.6864266291,10863.8846910511,13865.548004,2493.40077377986,1254.56350155507,1238.83225632005,4309.39175680493,3320.07294577029,8370.48391727124,18261.4098545804,-1307.72342795128
"MLT",1996,"AIC_CURRENT_PER_CAPITA",10192.734898,424.899691031634,15475.962545179,16147.5184771624,11573.7163491725,14151.3732135233,2706.94085418954,1380.98543651259,1325.95940301704,3902.24619600654,3477.3465049749,8866.77549498296,17472.1113513427,-1324.59287418031
"MLT",1996,"CURRENT_LCU_MILLIONS",2301.8014,95.9541,3494.9003,3646.5562,2613.6652,3195.7714,611.3021,311.8647,299.4383,881.2351,785.281,2002.3631,3945.6859,-299.1297
"MLT",1996,"GDP_CURRENT_PER_CAPITA",10492.8729146139,437.411401755231,15931.6719058151,16623.0026546154,11914.5191174829,14568.07836,2786.65016353565,1421.6503055625,1365.00396066664,4017.15278833224,3579.74138657701,9127.86895394724,17986.5998472691,-1363.5971926538
"MLT",1997,"AIC_CURRENT_PER_CAPITA",10749.070741,221.35542368624,15705.6079250702,16568.3080618842,12056.0844009905,14977.2259607829,2750.3928413671,1307.01189541487,1443.37918137661,3649.52352407975,3428.16854153741,9305.69111847948,17296.6882615959,-728.380199711729
"MLT",1997,"CURRENT_LCU_MILLIONS",2436.6359,50.1776,3560.2006,3755.7604,2732.9142,3395.0885,623.4684,296.2779,327.1901,827.2864,777.1089,2109.4457,3920.8721,-165.1117
"MLT",1997,"GDP_CURRENT_PER_CAPITA",11063.643330056,227.833411449868,16165.2340515263,17053.1811908166,12408.9068705117,15415.535919,2830.8833523961,1345.26172423956,1485.61981194046,3756.32718101463,3528.49422361879,9578.02306406154,17802.8775071268,-749.696316310209
"MLT",1998,"AIC_CURRENT_PER_CAPITA",11140.40577,-292.218271669153,16012.492979486,17214.057140458,12545.5508184766,15601.535705787,2858.35701746056,1405.1472168374,1453.21196898393,3466.94172733719,3759.1604326785,9687.19380101607,17625.0157151734,-410.959008387592
"MLT",1998,"CURRENT_LCU_MILLIONS",2568.8543,-67.3823,3692.3037,3969.3711,2892.8652,3597.5415,659.1055,324.0114,335.0946,799.4384,866.8208,2233.7597,4064.1336,-94.7626
"MLT",1998,"GDP_CURRENT_PER_CAPITA",11481.7157602755,-301.170999022254,16503.069708552,17741.4463394254,12929.9104114985,16079.521886,2945.92885514537,1448.19688601605,1497.73420392243,3573.15885009494,3874.33029607581,9983.98155635308,18164.9955028533,-423.5496103865
"MLT",1999,"AIC_CURRENT_PER_CAPITA",11803.365461,-75.3449006128944,16809.4290114602,18461.4375770404,13265.984564494,16431.1420943615,2930.50341701405,1462.62169527845,1467.88474548408,3543.44444696621,3618.7893475791,10335.48114748,18839.7275178877,-378.289940847238
"MLT",1999,"CURRENT_LCU_MILLIONS",2732.4878,-17.4424,3891.3952,4273.8364,3071.0852,3803.8215,678.4137,338.598,339.8164,820.31,837.7524,2392.6715,4361.4108,-87.5744
"MLT",1999,"GDP_CURRENT_PER_CAPITA",12088.4262321202,-77.1645405740268,17215.3902444602,18907.2961458602,13586.36876357,16827.967394,3001.27743198331,1497.94518582789,1503.33534292986,3629.02148089024,3706.18602146427,10585.0913315867,19294.7220930949,-387.425947234673
"MLT",2000,"AIC_CONSTANT_PER_CAPITA",17019.485648,971.605575803206,25371.9998510095,28245.4278726208,19076.2489759561,23669.2184085221,4196.34926730075,2056.76332795608,2139.58593934467,6295.7508750534,5324.14529925019,14879.8997086553,29948.2098872575,-1702.78201463669
"MLT",2000,"AIC_CURRENT_PER_CAPITA",13251.64568,756.507752205161,19755.0477830157,21992.3451265962,14853.0747380453,18429.2347230321,3267.34513544667,1601.42905804527,1665.9160774014,4901.97304497046,4145.4652927653,11585.7296025986,23318.1586320645,-1325.81350546828
"MLT",2000,"CURRENT_LCU_MILLIONS",2974.6583,169.8168,4434.5071,4936.7236,3334.1385,4136.8957,733.4361,359.4802,373.9559,1100.3686,930.5518,2600.7024,5234.3351,-297.6115
"MLT",2000,"GDP_CONSTANT_PER_CAPITA",18425.0333614993,1051.845250711,27467.3367557226,30578.0657316173,20651.6537023292,25623.931759,4542.90316673614,2226.62034082988,2316.28282590625,6815.68305339348,5763.83780268248,16108.750535593,32421.4713477399,-1843.40561612265
"MLT",2000,"GDP_CURRENT_PER_CAPITA",13155.4647399287,751.016990639741,19611.6649071974,21832.723862964,14745.2705659634,18295.474648,3243.63062222671,1589.80582603472,1653.82479619199,4866.394341234,4115.37735059425,11501.6399437367,23148.9145644128,-1316.19070144873
"MLT",2001,"AIC_CONSTANT_PER_CAPITA",16992.50567,-433.956261574208,23769.3376447755,25366.7845240596,19435.0264526925,23379.9216826035,4439.67915677811,2442.52078269248,1997.15837408563,4334.31119208302,4768.26745365723,14995.3472959144,25756.2004862316,-389.415962172001
"MLT",2001,"AIC_CURRENT_PER_CAPITA",13542.165439,-345.841137361109,18942.9569136051,20216.0410802017,15488.7306583846,18632.6121365172,3538.19918055494,1946.56521938458,1591.63396117036,3454.22625522052,3800.06739258163,11950.5314778296,20526.3858572895,-310.344777087875
"MLT",2001,"CURRENT_LCU_MILLIONS",3098.2692,-79.1239,4333.8992,4625.1641,3543.6177,4262.8964,809.4934,445.3485,364.1449,790.2815,869.4054,2734.1243,4696.1669,-71.0028
"MLT",2001,"GDP_CONSTANT_PER_CAPITA",18587.399352395,-474.686811468469,26000.2956435887,27747.676734178,21259.1718441107,25574.329624,4856.38145934123,2671.77249171572,2184.60896762551,4741.12379947802,5215.81061094649,16402.7903847694,28173.6427537667,-425.966019588688
"MLT",2001,"GDP_CURRENT_PER_CAPITA",13384.9534605304,-341.826242573002,18723.0467561146,19981.351596503,15308.920863433,18416.304794,3497.12397024975,1923.96740290257,1573.15656734718,3414.12589268168,3755.95213525468,11811.7968931832,20288.0935586176,-306.741962114637
"MLT",2002,"AIC_CONSTANT_PER_CAPITA",16868.577069,-185.349943258603,23062.8061991695,26927.7819921425,19274.7564976458,24123.4671086827,4539.23391479897,2406.17942864576,2133.05448615321,3788.04970152371,3973.39964478231,14735.5225828468,25867.1216172689,1060.66037487362
"MLT",2002,"AIC_CURRENT_PER_CAPITA",14064.069388,-154.534342309253,19228.4687285923,22450.8678386635,16070.2062604836,20112.7880501045,3784.55755248122,2006.1368724836,1778.42067999763,3158.26246810872,3312.79681041798,12285.6487080024,21566.5489629038,884.31887575974
"MLT",2002,"CURRENT_LCU_MILLIONS",3155.1302,-34.6682,4313.7104,5036.6227,3605.1865,4512.0984,849.0268,450.0563,398.9705,708.5239,743.1921,2756.1597,4838.2348,198.3879
"MLT",2002,"GDP_CONSTANT_PER_CAPITA",18284.4178254844,-200.907035170041,24998.5510365745,29187.9282433795,20892.5566066325,26148.237057,4920.22825436301,2608.1387811481,2312.08947321491,4105.99442994199,4306.90146511203,15972.3283522695,28038.2428024679,1149.68544091157
"MLT",2002,"GDP_CURRENT_PER_CAPITA",13695.9614665384,-150.48961571039,18725.1896660892,21863.2468545015,15649.5904301142,19586.36313,3685.50189683405,1953.62896357584,1731.87293325821,3075.59923597495,3226.08885168534,11964.0885332802,21002.0738246761,861.173029825353
"MLT",2003,"AIC_CONSTANT_PER_CAPITA",17426.784037,-427.374110394449,24730.3316351931,26873.2773516103,19973.5465474059,24947.0858909398,4698.2341112421,2546.76251040592,2151.47160083619,4756.78508778723,5184.1586739635,15275.3124361638,26656.5225716455,216.754779964818
"MLT",2003,"AIC_CURRENT_PER_CAPITA",14804.659049,-363.069168546873,21009.2767116635,22829.7836178553,16968.2223642556,21193.4169894643,3991.31325674561,2163.56331525559,1827.74994149002,4041.0543474079,4404.1230706132,12976.90910751,22645.6428947128,184.140723142431
"MLT",2003,"CURRENT_LCU_MILLIONS",3324.338,-81.526,4717.5647,5126.3536,3810.1591,4758.9128,896.2364,485.8211,410.4153,907.4056,988.9315,2913.9227,5085.0054,41.3482
"MLT",2003,"GDP_CONSTANT_PER_CAPITA",18606.8206898587,-456.31330615642,26404.9204580602,28692.9735267628,21326.0345890019,26636.352004,5016.37017370811,2719.2138991432,2297.15627456491,5078.88586905833,5535.19861549968,16309.6644152938,28461.541421108,231.432105654845
"MLT",2003,"GDP_CURRENT_PER_CAPITA",14517.650200772,-356.030569174415,20601.9827448682,22387.1965998247,16639.2698405181,20782.553208,3913.93611371622,2121.6196397461,1792.31647397012,3962.71290435016,4318.74303681657,12725.3337268018,22206.6256999849,180.570899839776
"MLT",2004,"AIC_CONSTANT_PER_CAPITA",17711.541559,-366.273187931257,24818.0760441406,25340.6775315458,20139.1642868407,24492.1906953512,4678.6457589342,2427.62222309998,2251.02353583423,4678.9117572999,5045.18494523116,15460.5185279065,25666.5623755945,-325.884844048695
"MLT",2004,"AIC_CURRENT_PER_CAPITA",15686.68118,-324.39924580931,21980.7657683869,22443.6211833044,17836.767530762,21692.1370484833,4143.76264934805,2150.08590372538,1993.67674562267,4143.99823762495,4468.39748343426,13693.0048814139,22732.2494561714,-288.62827286698
"MLT",2004,"CURRENT_LCU_MILLIONS",3509.0375,-72.5666,4916.9949,5020.5335,3990.0018,4852.43,926.9404,480.9642,445.9762,926.9931,999.5597,3063.0614,5085.0983,-64.5648
"MLT",2004,"GDP_CONSTANT_PER_CAPITA",19222.1588186993,-397.512625651059,26934.8095819822,27501.9837467113,21856.833472568,26581.129474,5077.68742404967,2634.67410607857,2443.0133179711,5077.97610941418,5475.48873506523,16779.1460485183,27855.6633069034,-353.679560192092
"MLT",2004,"GDP_CURRENT_PER_CAPITA",15433.4760791618,-319.162985646663,21625.9652883477,22081.3495657657,17548.857011677,21341.995442,4076.87649112005,2115.38049269442,1961.49599842563,4077.10827667075,4396.27126231741,13471.9805205569,22365.3189722926,-283.969406526965
"MLT",2005,"AIC_CONSTANT_PER_CAPITA",17999.382484,-164.467241735453,25709.1439256626,26192.4681218971,20352.6063629974,25095.5092579568,4543.86804260178,2353.22387899742,2190.64367624925,5356.53756266521,5521.00480440067,15808.7383203956,26806.1023022478,-613.634667705803
"MLT",2005,"AIC_CURRENT_PER_CAPITA",15997.169229,-146.172253465231,22849.3131071097,23278.8733415515,18088.6254586517,22303.9378625536,4038.41776774067,2091.4562296517,1946.9611049462,4760.68764845803,4906.85990192326,14050.207690911,23824.2481529649,-545.375244556135
"MLT",2005,"CURRENT_LCU_MILLIONS",3693.2787,-33.7469,5275.2384,5374.4113,4176.1348,5149.3272,932.3526,482.8561,449.4964,1099.1036,1132.8505,3243.7822,5500.3224,-125.9112
"MLT",2005,"GDP_CONSTANT_PER_CAPITA",19657.3541766959,-179.616763193511,28077.2825498673,28605.1270420877,22227.3398574619,27407.124337,4962.41598982586,2569.98568076601,2392.42977681315,5849.94269240539,6029.5594555989,17264.923867636,29275.2847227083,-670.15821286728
"MLT",2005,"GDP_CURRENT_PER_CAPITA",15969.8032954486,-145.922200464095,22810.2253925751,23239.0507897051,18057.6817263418,22265.783107,4031.50935346418,2087.87843089324,1943.63049016915,4752.54366623331,4898.4658666974,14026.1723728776,23783.4926428784,-544.442285575113
"MLT",2006,"AIC_CONSTANT_PER_CAPITA",18588.720477,-175.813776064144,26379.35966837,31502.9033130573,20949.3333357626,25518.0837999732,4750.48592671728,2360.61333253541,2389.87259418187,5430.02633260743,5605.84010867157,16198.8474090453,32364.179655227,-861.275868396849
"MLT",2006,"AIC_CURRENT_PER_CAPITA",16418.07274,-155.283596183326,23298.9810356123,27824.2366791689,18503.0313940449,22538.2783356044,4195.76073520999,2084.95907249422,2110.80166271578,4795.94964156737,4951.2332377507,14307.2706588349,28584.9397976261,-760.702700007905
"MLT",2006,"CURRENT_LCU_MILLIONS",3923.5515,-37.1093,5567.9344,6649.3691,4421.8099,5386.1435,1002.6928,498.2585,504.4343,1146.1245,1183.2338,3419.1171,6831.1601,-181.7909
"MLT",2006,"GDP_CONSTANT_PER_CAPITA",20256.7540369615,-191.590186234032,28746.4756445115,34329.7735125108,22829.193281266,27807.914357,5176.76432289272,2572.43976059072,2604.324562302,5917.28236324551,6108.87254947954,17652.4289583733,35268.3353163085,-938.561287511547
"MLT",2006,"GDP_CURRENT_PER_CAPITA",16917.2507176426,-160.00486601392,24007.36736199,28670.2096758116,19065.6008221261,23223.536123,4323.32938420078,2148.35053565539,2174.97884854539,4941.76653986388,5101.7714058778,14742.2714379253,29454.0413459735,-783.831238989953
"MLT",2007,"AIC_CONSTANT_PER_CAPITA",18570.48081,-376.713169924947,26665.0038096392,34736.9052302567,21041.5565793596,26816.1555845076,4809.79091881851,2471.07530359789,2338.71561522063,5623.44723027963,6000.16040020458,16231.7656605411,34585.7534553884,151.151774868373
"MLT",2007,"AIC_CURRENT_PER_CAPITA",16950.290894,-343.846660684749,24338.6036089931,31706.2683747585,19205.7765510652,24476.5680795621,4390.15855579742,2255.48523193911,2134.67332385832,5132.82705792787,5476.67371861262,14815.6179952678,31568.3039041895,137.964470568994
"MLT",2007,"CURRENT_LCU_MILLIONS",3987.1208,-80.8811,5725.0317,7458.0857,4517.6659,5757.4843,1032.6721,530.545,502.1271,1207.3658,1288.2469,3484.9938,7425.6331,32.4526
"MLT",2007,"GDP_CONSTANT_PER_CAPITA",19951.7624613777,-404.733283931337,28648.3601305126,37320.6536162632,22606.6380824645,28810.75465,5167.54557315949,2654.87512068148,2512.67045247801,6041.72204804813,6446.45533197947,17439.092509305,37158.2590967758,162.394519487372
"MLT",2007,"GDP_CURRENT_PER_CAPITA",17237.0627501976,-349.66399713924,24750.3739188866,32242.6878080171,19530.7076230868,24890.672528,4464.43302848469,2293.64444057064,2170.78858791405,5219.66629579984,5569.33029293908,15066.2745946021,32102.3891989037,140.298609113389
"MLT",2008,"AIC_CONSTANT_PER_CAPITA",18752.818163,562.041734518476,27400.2730934911,40582.508125018,21472.9174507555,27332.4076373229,5393.41884918732,2720.09973373116,2673.31911545616,5927.35564273556,5365.31346224141,16079.4990475438,40650.3735811862,-67.8654561681949
"MLT",2008,"AIC_CURRENT_PER_CAPITA",17383.349707,520.997320836844,25399.3039932116,37618.875445412,19904.8073751658,25336.3945708868,4999.55180905727,2521.45808157306,2478.09372748421,5494.49661804583,4973.49888380173,14905.2559795158,37681.7848677368,-62.9094223248248
"MLT",2008,"CURRENT_LCU_MILLIONS",4204.8971,126.0252,6143.8941,9099.7134,4814.8181,6128.6768,1209.3527,609.9211,599.4316,1329.076,1203.0507,3605.4655,9114.9307,-15.2173
"MLT",2008,"GDP_CONSTANT_PER_CAPITA",20297.0565275866,608.324186649041,29656.6034510585,43924.3560239887,23241.1478382544,29583.149478,5837.55072477029,2944.09179336822,2893.45893140208,6415.45561280411,5807.13094345463,17403.5975961845,43997.8099970472,-73.4539730585188
"MLT",2008,"GDP_CURRENT_PER_CAPITA",17971.2554007585,538.61747440423,26258.3096329071,38891.1475586655,20577.988884269,26193.272611,5168.63688324189,2606.73391089917,2561.90297234273,5680.32074863818,5141.70284684524,15409.3524284158,38956.1845805726,-65.0370219071383
"MLT",2009,"AIC_CONSTANT_PER_CAPITA",18904.208151,692.287066285368,26981.7259035831,39270.8559442483,21461.891556894,26582.0069626842,5256.71737717416,2557.68340589396,2699.03353825138,5519.83434668914,4827.54728040377,16205.1746127486,39670.5748851472,-399.718940898875
"MLT",2009,"AIC_CURRENT_PER_CAPITA",17832.777625,653.050432322792,25452.4873051531,37045.1084543388,20245.4996521877,25075.423165327,4958.78331828785,2412.72202718773,2546.060882614,5206.98765296538,4553.93722064259,15286.716742386,37422.1725941649,-377.064139826089
"MLT",2009,"CURRENT_LCU_MILLIONS",4365.5774,159.8709,6230.9308,9068.8782,4956.2271,6138.6231,1213.9417,590.6497,623.2919,1274.7037,1114.8328,3742.2855,9161.1859,-92.3077
"MLT",2009,"GDP_CONSTANT_PER_CAPITA",20367.3755589064,745.869414946205,29070.0853649181,42310.3821724428,23123.0211840774,28639.428565,5663.58221263408,2755.64562517101,2907.93612091824,5947.06418084068,5201.19476589448,17459.4394379882,42741.038972361,-430.65679991812
"MLT",2009,"GDP_CURRENT_PER_CAPITA",18604.9084464207,681.326474190306,26554.5393995266,38649.1025500409,21122.0974882198,26161.148984,5173.49072491358,2517.18904179911,2656.30125694155,5432.4419113068,4751.11543711649,15948.6071894792,39042.4929655675,-393.390415526631
"MLT",2010,"AIC_CONSTANT_PER_CAPITA",18916.234695,616.471120147367,28005.4531993443,42532.8011630541,21452.6302099138,27752.8801949523,5409.86692844904,2536.39551491376,2873.47099300571,6552.82298943051,5936.35186928314,16042.7637019943,42785.374167446,-252.57300439196
"MLT",2010,"AIC_CURRENT_PER_CAPITA",18214.125198,593.589704524199,26965.9812866678,40954.1210445162,20656.3779087097,26722.7829759149,5209.0701520708,2442.25271070971,2766.81703644021,6309.60337795809,5716.01367343389,15447.3081615598,41197.3193552692,-243.19831075294
"MLT",2010,"CURRENT_LCU_MILLIONS",4498.1937,146.594,6659.5681,10114.1047,5101.3369,6599.5074,1286.4415,603.1432,683.2982,1558.2312,1411.6372,3814.8955,10174.1654,-60.0607
"MLT",2010,"GDP_CONSTANT_PER_CAPITA",20113.7408623403,655.497278379523,29778.3590374305,45225.3714619667,22810.7047631351,29509.796713,5752.34253819714,2696.96390079482,3055.37819025081,6967.65427429539,6312.15699591586,17058.3626720895,45493.9337863972,-268.562324430529
"MLT",2010,"GDP_CURRENT_PER_CAPITA",18970.4217840521,618.237051688398,28085.6770922555,42654.6398228834,21514.0830097087,27832.380572,5425.36393119501,2543.66122565662,2881.70228380418,6571.59408254686,5953.35703085847,16088.7195002479,42907.936343139,-253.296520255545
"MLT",2011,"AIC_CONSTANT_PER_CAPITA",19433.413276,405.768678250652,27424.9633842688,45017.7389784074,21987.2743807314,28055.8603576473,5521.19908767553,2553.86151528797,2967.33757238756,5437.68859298079,5031.91991473014,16466.0757036124,44386.8415944723,630.897383935089
"MLT",2011,"AIC_CURRENT_PER_CAPITA",18828.827622,393.144960624276,26571.7556030047,43617.2089338231,21303.2365088271,27183.0249765457,5349.43112731373,2474.40928461099,2875.02184270273,5268.51869639368,4875.3737357694,15953.8057792973,43005.9391624981,611.26977132499
"MLT",2011,"CURRENT_LCU_MILLIONS",4733.4311,98.8338,6679.9472,10965.0509,5355.4796,6833.6159,1344.8083,622.0486,722.7597,1324.4675,1225.6337,4010.6714,10811.3821,153.6688
"MLT",2011,"GDP_CONSTANT_PER_CAPITA",20623.0997369692,430.609270890974,29103.8813986936,47773.6621816769,23333.304657187,29773.401005,5859.19919654137,2710.20535590811,3148.99384063326,5770.57630581635,5339.96703492537,17474.1058963359,47104.1421396803,669.520041996675
"MLT",2011,"GDP_CURRENT_PER_CAPITA",19805.0527608934,413.528491744517,27949.4311718158,45878.6463798707,22407.7532337776,28592.393253,5626.78504706394,2602.70089129213,3024.08415577181,5541.67751963024,5128.14902788572,16780.9686051216,45235.6838802785,642.962499592142
"MLT",2012,"AIC_CONSTANT_PER_CAPITA",19357.427794,-36.7397298093898,27130.915597356,47019.9244458714,22017.2257662383,28452.2315398359,5749.71273637272,2659.79797223826,3089.91516109328,5113.68983111771,5150.4295609271,16267.5126329067,45698.6085033915,1321.31594247993
"MLT",2012,"AIC_CURRENT_PER_CAPITA",19290.984856,-36.6136234064193,27037.7907378911,46858.5320357863,21941.6532685859,28354.5713612068,5729.97727301849,2650.66841258588,3079.30925602889,5096.13746930518,5132.7510927116,16211.6755999711,45541.7514124706,1316.78062331569
"MLT",2012,"CURRENT_LCU_MILLIONS",4876.4322,-9.2553,6834.6927,11845.0383,5546.476,7167.5524,1448.4406,670.0438,778.3969,1288.2167,1297.472,4098.0353,11512.1786,332.8597
"MLT",2012,"GDP_CONSTANT_PER_CAPITA",20637.66742689,-39.1695804436889,28925.2693613976,50129.6749484539,23473.3761046092,30333.973001,6129.98072451514,2835.70867771925,3294.27247000832,5451.89325678837,5491.06283723206,17343.3949568816,48720.9713088515,1408.70363960241
"MLT",2012,"GDP_CURRENT_PER_CAPITA",20024.6136874348,-38.0060256064496,28066.0276564146,48640.5442221404,22776.0860135877,29432.884947,5947.88613367705,2751.47232615288,3196.41421816483,5289.94164282692,5327.94766843337,16828.19946927,47273.686931555,1366.85729058541
"MLT",2013,"AIC_CONSTANT_PER_CAPITA",19536.903804,461.814308390996,27700.3079754364,46382.6351014162,22084.7393243184,29554.1409032068,5715.12694154448,2547.8355203184,3167.29142122608,5615.56865111798,5153.75395626244,16369.6123827739,44528.8021736458,1853.83292777044
"MLT",2013,"AIC_CURRENT_PER_CAPITA",19443.605901,459.608927897724,27568.0259786323,46161.136207119,21979.2743085753,29413.0059823975,5687.83452282889,2535.66840757529,3152.1661152536,5588.75167005701,5129.14235754029,16291.4397857464,44316.1562033538,1844.98000376526
"MLT",2013,"CURRENT_LCU_MILLIONS",5055.2901,119.4972,7167.6195,12001.7828,5714.5577,7647.3098,1478.8231,659.2676,819.5555,1453.0618,1333.5645,4235.7346,11522.0925,479.6903
"MLT",2013,"GDP_CONSTANT_PER_CAPITA",20720.4760537325,489.791648374064,29378.4303717835,49192.558328057,23422.6629210701,31344.571024,6061.35711801317,2702.18686733759,3359.17025067558,5955.76745071336,5465.9753924622,17361.3058030569,47226.4176758404,1966.14065221653
"MLT",2013,"GDP_CURRENT_PER_CAPITA",20546.0146184892,485.667720249829,29131.071039181,48778.3687936588,23225.4497209567,31080.657259,6010.32194586806,2679.43510246747,3330.88684340059,5905.6213182243,5419.95319154845,17215.1277750886,46828.7825738398,1949.58621981901
"MLT",2014,"AIC_CONSTANT_PER_CAPITA",19742.515439,129.132826818985,28061.7764645648,47635.9831338377,22411.0409871455,32011.0385996586,6035.02555012817,2668.52554814547,3366.5003781211,5650.73547741936,5521.60302673878,16376.0154370173,43686.7209987439,3949.26213509378
"MLT",2014,"AIC_CURRENT_PER_CAPITA",19661.601689,128.603582138979,27946.7666233708,47440.7493480415,22319.1904135305,31879.8428975458,6010.29128816872,2657.58872453055,3352.70293823499,5627.57620984028,5498.97300229811,16308.8991253618,43507.6730738666,3933.07627417495
"MLT",2014,"CURRENT_LCU_MILLIONS",5248.737,34.3312,7460.4923,12664.4828,5958.1901,8510.4415,1604.4694,709.4531,895.0164,1502.3022,1467.9711,4353.7207,11614.5336,1049.9492
"MLT",2014,"GDP_CONSTANT_PER_CAPITA",20606.7818817718,134.7858637496,29290.2344996021,49721.3395727488,23392.1272490567,33412.383152,6299.22035754074,2785.3453672849,3513.87538286042,5898.10725054541,5763.32177940039,17092.906891516,45599.1909203509,4122.14865239787
"MLT",2014,"GDP_CURRENT_PER_CAPITA",20583.5476001363,134.63389180479,29257.2095682257,49665.27843649,23365.7524722635,33374.710471,6292.11794530038,2782.20487212719,3509.91346533511,5891.45709596222,5756.82359631934,17073.6345269631,45547.7775337156,4117.50090277432
"MLT",2015,"AIC_CONSTANT_PER_CAPITA",20310.763813,-5.82086961393251,31544.1308050162,53665.5261966378,22885.6374840456,34903.0641939202,6103.66023764856,2574.87330968043,3528.786566603,8658.49368233581,8664.31455194974,16781.977246397,50306.593169099,3358.93338890397
"MLT",2015,"AIC_CURRENT_PER_CAPITA",20310.763813,-5.82086961393251,31544.1308050162,53665.5261966378,22885.6374840456,34903.0641939202,6103.66023764856,2574.87330968043,3528.786566603,8658.49368233581,8664.31455194974,16781.977246397,50306.593169099,3358.93338890397
