"location","year","multiplier_type","sna2_cfc","sna2_consumption","sna2_gdi","sna2_gdp","sna2_gndi","sna2_gni_mkt","sna2_net_primary","sna2_net_secondary","sna2_nndi","sna2_nni_mkt","sna2_saving_net"
"AUS",1978,"GDP_CURRENT_PER_CAPITA",1286.96192531171,6320.71674709828,8530.852646,8530.852646,8412.01189135411,8424.74482935188,-132.43694267741,-12.7329379977738,7125.0499660424,7137.78290404017,804.333218944117
"AUS",1979,"AIC_CONSTANT_PER_CAPITA",3429.68365013751,16403.1392421935,22407.377642094,22407.377642094,22155.3396504047,22167.1747677393,-394.226091498188,-11.8351173346179,18725.6560002672,18737.4911176018,2322.51675807368
"AUS",1979,"AIC_CURRENT_PER_CAPITA",1378.31719506455,6592.07413186548,9005.05033435516,9005.05033435516,8903.76160536669,8908.51788827554,-158.431113794783,-4.75628290884973,7525.44441030214,7530.20069321099,933.370278436666
"AUS",1979,"CURRENT_LCU_MILLIONS",20575,98404,134424,134424,132912,132983,-2365,-71,112337,112408,13933
"AUS",1979,"GDP_CONSTANT_PER_CAPITA",3699.23402008551,17692.3171087482,24168.448793,24168.448793,23896.6022880975,23909.3675670975,-425.209645565115,-12.7652790000521,20197.368268012,20210.133547012,2505.05115926374
"AUS",1979,"GDP_CURRENT_PER_CAPITA",1443.52640114879,6903.95003541412,9431.085927,9431.085927,9325.00515331655,9329.98645948819,-165.926606985025,-4.98130617164346,7881.47875216776,7886.4600583394,977.528716753638
"AUS",1980,"AIC_CONSTANT_PER_CAPITA",3485.54478529352,16787.81135556,22720.7043817014,22720.7043817014,22619.0053243413,22640.061957363,-350.346532403539,-21.0566330216961,19133.4605390478,19154.5171720695,2345.49984566495
"AUS",1980,"AIC_CURRENT_PER_CAPITA",1550.39933024278,7467.35821376359,10106.3584105025,10106.3584105025,10061.1218233604,10070.4879889801,-155.837053502552,-9.36616561971859,8510.72249311763,8520.08865873735,1043.29785264752
"AUS",1980,"CURRENT_LCU_MILLIONS",23340,112415,152143,152143,151462,151603,-2346,-141,128122,128263,15706
"AUS",1980,"GDP_CONSTANT_PER_CAPITA",3778.38174885075,18198.2341172689,24629.57731,24629.57731,24519.3340378934,24542.1597374045,-379.78078760942,-22.8256995110521,20740.9522890427,20763.7779885537,2542.55628738003
"AUS",1980,"GDP_CURRENT_PER_CAPITA",1603.12818962923,7721.32199816495,10450.074214,10450.074214,10403.2991370018,10412.9838445741,-161.137049394609,-9.68470757231026,8800.17094737259,8809.8556549449,1078.78026333833
"AUS",1981,"AIC_CONSTANT_PER_CAPITA",3620.48151679299,17475.5811645924,23652.7979454485,23652.7979454485,23185.977926208,23197.9649376657,-354.896350461275,-11.9870114577053,19565.496409415,19577.4834208727,2089.91524482262
"AUS",1981,"AIC_CURRENT_PER_CAPITA",1755.50290325192,8473.57825973142,11468.7936592607,11468.7936592607,11242.4414750908,11248.2537498718,-172.082517394026,-5.8122747810506,9486.93857183886,9492.75084661991,1013.36031210744
"AUS",1981,"CURRENT_LCU_MILLIONS",26881,129751,175615,175615,172149,172238,-2635,-89,145268,145357,15517
"AUS",1981,"GDP_CONSTANT_PER_CAPITA",3865.22257331697,18656.9135861929,25251.70426,25251.70426,24753.3276579719,24766.1249798359,-378.88700125331,-12.7973218639638,20888.105084655,20900.9024065189,2231.19149846209
"AUS",1981,"GDP_CURRENT_PER_CAPITA",1825.24495061536,8810.2138159776,11924.422157,11924.422157,11689.0775270073,11695.1207099471,-178.918955577229,-6.04318293980013,9863.83257639197,9869.87575933177,1053.61876041437
"AUS",1982,"AIC_CONSTANT_PER_CAPITA",3645.38936866433,17588.1072965836,22608.2267806046,22608.2267806046,22412.8100062516,22431.9333603167,-272.388274465115,-19.1233540651244,18767.4206375872,18786.5439916524,1179.31334100364
"AUS",1982,"AIC_CURRENT_PER_CAPITA",1867.26484337506,9009.09370579857,11580.5316714195,11580.5316714195,11480.434031455,11490.2295191579,-139.52447796891,-9.79548770295112,9613.16918807994,9622.96467578289,604.075482281367
"AUS",1982,"CURRENT_LCU_MILLIONS",30500,147155,189157,189157,187522,187682,-2279,-160,157022,157182,9867
"AUS",1982,"GDP_CONSTANT_PER_CAPITA",3912.80400122914,18878.3171410123,24266.697261,24266.697261,24056.945308803,24077.4714937274,-292.369846518072,-20.5261849244807,20144.1413075738,20164.6674924983,1265.82416656157
"AUS",1982,"GDP_CURRENT_PER_CAPITA",1928.29973827297,9303.57206510029,11959.062085,11959.062085,11855.6925744401,11865.8082451983,-144.085085361446,-10.1156707581533,9927.39283616715,9937.5085069253,623.820771066865
"AUS",1983,"AIC_CONSTANT_PER_CAPITA",3728.13254703179,17661.353751665,23486.90483084,23486.90483084,23196.8655848574,23200.7180985612,-451.074318799418,-3.85251370375296,19468.7330378256,19472.5855515294,1807.48935798078
"AUS",1983,"AIC_CURRENT_PER_CAPITA",1990.72160543577,9430.68360664261,12541.369788151,12541.369788151,12386.4967019294,12388.5538396971,-240.861444909235,-2.05713776764842,10395.7750964937,10397.8322342613,965.150265215848
"AUS",1983,"CURRENT_LCU_MILLIONS",33870,160453,213378,213378,210743,210778,-4098,-35,176873,176908,16421
"AUS",1983,"GDP_CONSTANT_PER_CAPITA",3973.60816733459,18824.2501114065,25033.379496,25033.379496,24724.24287005,24728.3490491423,-480.774912008773,-4.10617909231505,20750.6347027154,20754.7408818077,1926.50191071158
"AUS",1983,"GDP_CURRENT_PER_CAPITA",2022.66239209783,9581.99730733016,12742.593915,12742.593915,12585.2359166777,12587.3260608679,-244.726025474369,-2.09014419023986,10562.5735245798,10564.6636687701,980.635935655105
"AUS",1984,"AIC_CONSTANT_PER_CAPITA",3792.62108613085,17873.9329869069,24093.9669200374,24093.9669200374,23747.5891649086,23754.3567587033,-585.191784641868,-6.76759379470182,19954.9680787777,19961.7356725724,2081.13763117073
"AUS",1984,"AIC_CURRENT_PER_CAPITA",2105.22250301893,9921.53054231862,13374.1705789025,13374.1705789025,13181.9019003074,13185.6584819496,-324.830476241086,-3.75658164217832,11076.6793972884,11080.4359789306,1155.2057728735
"AUS",1984,"CURRENT_LCU_MILLIONS",36987,174313,234973,234973,231595,231661,-5707,-66,194608,194674,20296
"AUS",1984,"GDP_CONSTANT_PER_CAPITA",4097.85456511491,19312.4428260977,26033.070558,26033.070558,25658.8160166488,25666.1282723412,-632.288533893281,-7.31225569247531,21560.9614515339,21568.2737072263,2248.62941718907
"AUS",1984,"GDP_CURRENT_PER_CAPITA",2134.29866605756,10058.5612073564,13558.887189,13558.887189,13363.9630022873,13367.7714677471,-329.3168542242,-3.80846545975069,11229.6643362297,11233.4728016895,1171.16083289546
"AUS",1985,"AIC_CONSTANT_PER_CAPITA",4005.6878076191,18505.6342857207,24550.7219903066,24550.7219903066,24110.6350017161,24112.2387485127,-629.706462774251,-1.60374679657862,20104.947194097,20106.5509408936,1599.40724642317
"AUS",1985,"AIC_CURRENT_PER_CAPITA",2302.26313350137,10636.085891925,14110.4910950911,14110.4910950911,13857.5517503327,13858.4735014283,-361.922856647785,-0.921751095582375,11555.2886168314,11556.210367927,919.256945559035
"AUS",1985,"CURRENT_LCU_MILLIONS",42461,196163,260242,260242,255577,255594,-6675,-17,213116,213133,16954
"AUS",1985,"GDP_CONSTANT_PER_CAPITA",4360.5401411687,20144.9950710552,26725.599666,26725.599666,26246.5266399631,26248.2724580644,-685.490342721582,-1.74581810131339,21885.9864987944,21887.7323168957,1741.0941229216
"AUS",1985,"GDP_CURRENT_PER_CAPITA",2365.06976309764,10926.2424327859,14495.430755,14495.430755,14235.5911269919,14236.5380238143,-371.796252294499,-0.946896822323068,11870.5213638943,11871.4682607166,944.334630921488
"AUS",1986,"AIC_CONSTANT_PER_CAPITA",4218.24095497851,18630.1411920463,24581.8987554427,24581.8987554427,24172.8686801787,24132.258205731,-651.918569683485,40.6104744477504,19954.6277252002,19914.0172507525,1324.48653315396
"AUS",1986,"AIC_CURRENT_PER_CAPITA",2475.87954043722,10934.8863436558,14428.2464760266,14428.2464760266,14188.1679206339,14164.331766207,-382.640979009379,23.8361544268743,11712.2883801967,11688.4522257698,777.402036540897
"AUS",1986,"CURRENT_LCU_MILLIONS",49027,216531,285706,285706,280952,280480,-7577,472,231925,231453,15394
"AUS",1986,"GDP_CONSTANT_PER_CAPITA",4635.73719104974,20474.0410328021,27014.867928,27014.867928,26565.3545046567,26520.7246485738,-716.441566822034,44.6298560828824,21929.617313607,21884.9874575241,1455.57628080486
"AUS",1986,"GDP_CURRENT_PER_CAPITA",2560.50198798502,11308.6270006402,14921.385787,14921.385787,14673.1016486501,14648.4508044555,-395.719166234167,24.6508441946056,12112.5996606651,12087.9488164705,803.972660024914
"AUS",1987,"AIC_CONSTANT_PER_CAPITA",4331.31927217088,18907.8164359525,25741.855879151,25741.855879151,25296.2302202449,25257.9224678653,-710.759812305483,38.3077523796536,20964.9109480741,20926.6031956944,2057.01503545684
"AUS",1987,"AIC_CURRENT_PER_CAPITA",2621.39203128039,11443.3492937306,15579.4324157853,15579.4324157853,15309.7317823788,15286.5472442475,-430.164573667668,23.1845381312553,12688.3397510984,12665.1552129672,1244.94235666628
"AUS",1987,"CURRENT_LCU_MILLIONS",54498,237904,323892,323892,318285,317803,-8943,482,263787,263305,25882
"AUS",1987,"GDP_CONSTANT_PER_CAPITA",4733.78318904211,20664.72083023,28133.775637,28133.775637,27646.7426754058,27604.8753867509,-776.803241579573,41.8672886549652,22912.9594863637,22871.0921977088,2248.15179453903
"AUS",1987,"GDP_CURRENT_PER_CAPITA",2698.54137326542,11780.1348098157,16037.945658,16037.945658,15760.3075523833,15736.4406776005,-442.824608262921,23.8668747828165,13061.7661791179,13037.8993043351,1281.58185296443
"AUS",1988,"AIC_CONSTANT_PER_CAPITA",4444.00151268866,19369.5702955455,26947.4690637257,26947.4690637257,26249.3773560486,26203.9914966796,-910.430073965601,45.3858593689866,21805.3758433599,21759.9899839909,2435.80554781439
"AUS",1988,"AIC_CURRENT_PER_CAPITA",2792.54062497299,12171.5331968588,16933.3655458476,16933.3655458476,16494.6957010964,16466.1759412077,-572.099933019132,28.5197598887688,13702.1550761234,13673.6353162347,1530.6218792646
"AUS",1988,"CURRENT_LCU_MILLIONS",60610,264174,367526,367526,358005,357386,-12417,619,297395,296776,33221
"AUS",1988,"GDP_CONSTANT_PER_CAPITA",4740.97002470489,20663.9335968716,28748.222229,28748.222229,28003.4808397043,27955.0620895757,-971.269176650068,48.4187501285651,23262.5108149994,23214.0920648708,2598.57721812772
"AUS",1988,"GDP_CURRENT_PER_CAPITA",2815.6523171796,12272.2675340473,17073.509875,17073.509875,16631.2095002786,16602.4537044638,-576.834760310495,28.7557958147859,13815.557183099,13786.8013872842,1543.2896490517
"AUS",1989,"AIC_CONSTANT_PER_CAPITA",4510.07979916765,19774.9652732735,27311.51217654,27311.51217654,26379.8077321985,26346.7378713229,-1086.77436456176,33.0698608755882,21869.7279330309,21836.6580721553,2094.76265975735
"AUS",1989,"AIC_CURRENT_PER_CAPITA",2959.54722395409,12976.4762896448,17922.0132776774,17922.0132776774,17310.6220330468,17288.9213493984,-713.1492560945,21.7006836484263,14351.0748090927,14329.3741254443,1374.59851944786
"AUS",1989,"CURRENT_LCU_MILLIONS",66690,292410,403852,403852,390075,389586,-16070,489,323385,322896,30975
"AUS",1989,"GDP_CONSTANT_PER_CAPITA",4834.24101417628,21196.287523696,29274.522448,29274.522448,28275.8519059051,28240.4051544292,-1164.88608633697,35.4467514759664,23441.6108917288,23406.1641402529,2245.32336803284
"AUS",1989,"GDP_CURRENT_PER_CAPITA",2937.77053068213,12880.9938652986,17790.141016,17790.141016,17183.2484593767,17161.7074518868,-707.901820783653,21.541007489932,14245.4779286946,14223.9369212046,1364.484063396
"AUS",1990,"AIC_CONSTANT_PER_CAPITA",4450.4437500725,19780.8120815161,26237.3232308802,26237.3232308802,25209.9812358311,25170.2270443905,-1061.0191126389,39.7541914406795,20759.5374857586,20719.783294318,978.788707095201
"AUS",1990,"AIC_CURRENT_PER_CAPITA",3051.01252602033,13560.7837835444,17987.0606892527,17987.0606892527,17282.7638884337,17255.5103059015,-727.384230607459,27.253582532157,14231.7513624133,14204.4977798812,671.010976293331
"AUS",1990,"CURRENT_LCU_MILLIONS",70304,312479,414473,414473,398244,397616,-16761,628,327940,327312,15462
"AUS",1990,"GDP_CONSTANT_PER_CAPITA",4873.29526342535,21660.2530527408,28730.218874,28730.218874,27605.2656874085,27561.7343175656,-1161.83007951571,43.5313698428414,22731.9704239831,22688.4390541403,1071.78668871021
"AUS",1990,"GDP_CURRENT_PER_CAPITA",3016.79412265264,13408.6938247095,17785.328152,17785.328152,17088.9303394071,17061.9824173966,-719.22630703489,26.9479220104953,14072.1362167545,14045.188294744,663.48530274885
"AUS",1991,"AIC_CONSTANT_PER_CAPITA",4408.11681432236,20021.0253347695,25675.7533295366,25675.7533295366,24683.9346438956,24670.6844616754,-868.616303253787,13.2501822202313,20275.8178295732,20262.567647353,254.731714151328
"AUS",1991,"AIC_CURRENT_PER_CAPITA",3126.00974652962,14197.8815372266,18207.9238228989,18207.9238228989,17504.5770177439,17495.1806699363,-615.978011549876,9.39634780756231,14378.5672712143,14369.1709234067,180.642631474741
"AUS",1991,"CURRENT_LCU_MILLIONS",72525,329398,422433,422433,406115,405897,-14291,218,333590,333372,4191
"AUS",1991,"GDP_CONSTANT_PER_CAPITA",4890.1773416672,22210.4741260323,28483.5889,28483.5889,27383.3074265588,27368.6082378585,-963.605989517628,14.6991887002199,22493.1300848916,22478.4308961913,282.588531388173
"AUS",1991,"GDP_CURRENT_PER_CAPITA",3113.04917127462,14139.0164897555,18132.432962,18132.432962,17432.0022639392,17422.644873807,-613.424139354506,9.35739013220084,14318.9530926646,14309.5957025324,179.893679101164
"AUS",1992,"AIC_CONSTANT_PER_CAPITA",4521.57772805011,20200.1197180682,26177.3284297975,26177.3284297975,25466.132695488,25463.2987759092,-759.608527114875,2.83391957885233,20944.5549674379,20941.7210478591,744.43524936977
"AUS",1992,"AIC_CURRENT_PER_CAPITA",3294.97900296182,14720.2977216213,19076.028925641,19076.028925641,18557.7640295168,18555.6988863145,-553.544425828906,2.06514320222194,15262.7850265549,15260.7198833527,542.487304933676
"AUS",1992,"CURRENT_LCU_MILLIONS",76585,342143,443383,443383,431337,431289,-12866,48,354752,354704,12609
"AUS",1992,"GDP_CONSTANT_PER_CAPITA",5061.19639515528,22610.8626784307,29301.409431,29301.409431,28505.337461606,28502.1653335526,-850.262490305776,3.17212805337146,23444.1410664507,23440.9689383973,833.278388020016
"AUS",1992,"GDP_CURRENT_PER_CAPITA",3300.68237537285,14745.7775015629,19109.048164,19109.048164,18589.886188499,18587.817470682,-554.502571542039,2.06871781703854,15289.2038131262,15287.1350953091,543.426311563312
"AUS",1993,"AIC_CONSTANT_PER_CAPITA",4653.75431005946,20379.4923926858,26796.9739036808,26796.9739036808,26195.9085613819,26190.3852271366,-765.211931901576,5.52333424530461,21542.1542513224,21536.6309170771,1162.66185863662
"AUS",1993,"AIC_CURRENT_PER_CAPITA",3476.14447253427,15222.561208433,20016.1303132341,20016.1303132341,19567.1616251476,19563.0359437025,-571.578783531214,4.12568144503733,16091.0171526133,16086.8914711683,868.455944180359
"AUS",1993,"CURRENT_LCU_MILLIONS",80886,354212,465753,465753,455306,455210,-13300,96,374420,374324,20208
"AUS",1993,"GDP_CONSTANT_PER_CAPITA",5244.396162988,22966.0021967251,30197.973025,30197.973025,29520.6221025321,29514.3977617111,-862.330551241753,6.2243408209931,24276.2259395441,24270.0015987231,1310.22374281905
"AUS",1993,"GDP_CURRENT_PER_CAPITA",3496.52313884057,15311.8024634053,20133.473549,20133.473549,19681.8728117715,19677.7229437927,-574.929626221839,4.1498679787441,16185.3496729309,16181.1998049521,873.547209525633
"AUS",1994,"AIC_CONSTANT_PER_CAPITA",4710.29382990578,21008.4386591499,27671.535511546,27671.535511546,26714.1014011553,26716.1156384142,-955.419873131768,-2.01423725888637,22003.8075712495,22005.8218085084,995.368912099681
"AUS",1994,"AIC_CURRENT_PER_CAPITA",3591.53182620734,16018.634672897,21099.1509359262,21099.1509359262,20369.1210899891,20370.6569171545,-728.494018771726,-1.53582716536555,16777.5892637818,16779.1250909471,758.954590884809
"AUS",1994,"CURRENT_LCU_MILLIONS",84186,375479,494567,494567,477455,477491,-17076,-36,393269,393305,17790
"AUS",1994,"GDP_CONSTANT_PER_CAPITA",5286.27564355755,23577.3821344089,31055.252491,31055.252491,29980.7418976406,29983.0024388608,-1072.25005213918,-2.26054122025125,24694.466254083,24696.7267953033,1117.08411967416
"AUS",1994,"GDP_CURRENT_PER_CAPITA",3636.7525022477,16220.3239587516,21364.808576,21364.808576,20625.5869854925,20627.1421501289,-737.666425871067,-1.55516463641124,16988.8344832448,16990.3896478812,768.510524493223
"AUS",1995,"AIC_CONSTANT_PER_CAPITA",4719.03590427199,21510.5571264025,28452.1081063,28452.1081063,27465.8276069888,27443.9869594836,-1008.12114681637,21.8406475051156,22746.7917027168,22724.9510552117,1236.23457631425
"AUS",1995,"AIC_CURRENT_PER_CAPITA",3674.41036135806,16748.8901519666,22153.8303477682,22153.8303477682,21385.877028618,21368.8711182754,-784.959229492813,17.0059103426013,17711.4666672599,17694.4607569173,962.576515293316
"AUS",1995,"CURRENT_LCU_MILLIONS",87507,398879,527599,527599,509310,508905,-18694,405,421803,421398,22924
"AUS",1995,"GDP_CONSTANT_PER_CAPITA",5291.31710389634,24119.159325369,31902.517658,31902.517658,30796.6301459934,30772.1408659692,-1130.37679203079,24.489280024204,25505.3130420971,25480.8237620729,1386.15371672803
"AUS",1995,"GDP_CURRENT_PER_CAPITA",3710.760503391,16914.5832771333,22372.99337,22372.99337,21597.4428557952,21580.2687096826,-792.724660317362,17.1741461125779,17886.6823524042,17869.5082062916,972.099075270954
"AUS",1996,"AIC_CONSTANT_PER_CAPITA",4711.43292690533,21826.90170298,29177.0250082437,29177.0250082437,28214.0046921372,28195.1940595987,-981.83094864502,18.8106325385271,23502.5717652319,23483.7611326933,1675.67006225186
"AUS",1996,"AIC_CURRENT_PER_CAPITA",3748.38511495024,17365.3397423345,23213.0496042673,23213.0496042673,22446.87696119,22431.9113453988,-781.138258868481,14.9656157912296,18698.4918462398,18683.5262304485,1333.15210390532
"AUS",1996,"CURRENT_LCU_MILLIONS",89667,415405,555291,555291,536963,536605,-18686,358,447296,446938,31891
"AUS",1996,"GDP_CONSTANT_PER_CAPITA",5291.24943133626,24513.04794433,32767.720432,32767.720432,31686.185200783,31665.0596217359,-1102.66081026408,21.125579047123,26394.9357694468,26373.8101903997,1881.88782511676
"AUS",1996,"GDP_CURRENT_PER_CAPITA",3751.87587436811,17381.5115660375,23234.667226,23234.667226,22467.7810691595,22452.801516336,-781.865709664007,14.9795528234889,18715.9051947914,18700.9256419679,1334.39362875387
"AUS",1997,"AIC_CONSTANT_PER_CAPITA",4937.51526175484,22620.1110500809,30084.6249224737,30084.6249224737,29151.2857255206,29134.966996892,-949.657925581667,16.3187286285581,24213.7704637657,24197.4517351372,1593.65941368486
"AUS",1997,"AIC_CURRENT_PER_CAPITA",3998.32337781546,18317.4155472232,24362.063257215,24362.063257215,23606.2596327655,23593.044979096,-769.018278118983,13.2146536694654,19607.93625495,19594.7216012806,1290.52070772682
"AUS",1997,"CURRENT_LCU_MILLIONS",96519,442180,588097,588097,569852,569533,-18564,319,473333,473014,31153
"AUS",1997,"GDP_CONSTANT_PER_CAPITA",5563.48839202133,25487.8655724157,33898.722872,33898.722872,32847.0558871325,32828.6682867941,-1070.05458520586,18.3876003383251,27283.5674951111,27265.1798947728,1795.70192269543
"AUS",1997,"GDP_CURRENT_PER_CAPITA",4006.79485998006,18356.2257295038,24413.680589,24413.680589,23656.2755990982,23643.0329467672,-770.647642232822,13.2426523309777,19649.4807391181,19636.2380867871,1293.25500961426
"AUS",1998,"AIC_CONSTANT_PER_CAPITA",5124.74877610809,23669.0816463425,31048.5436484148,31048.5436484148,30086.4579054178,30077.6961961638,-970.84745225104,8.7617092539803,24961.7091293097,24952.9474200557,1292.62748296722
"AUS",1998,"AIC_CURRENT_PER_CAPITA",4189.16699549034,19348.018796294,25380.2752080969,25380.2752080969,24593.829273384,24586.6671148403,-793.608093256543,7.16215854364886,20404.6622778936,20397.50011935,1056.64348159958
"AUS",1998,"CURRENT_LCU_MILLIONS",102358,472749,620141,620141,600925,600750,-19391,175,498567,498392,25818
"AUS",1998,"GDP_CONSTANT_PER_CAPITA",5820.74465081115,26883.5969140304,35265.269041,35265.269041,34172.5217304821,34162.5700870943,-1102.69895390569,9.95164338783438,28351.777079671,28341.8254362832,1468.18016564062
"AUS",1998,"GDP_CURRENT_PER_CAPITA",4234.83082001466,19558.9209962202,25656.931745,25656.931745,24861.9131921033,24854.6729627758,-802.258782224196,7.24022932748359,20627.0823720886,20619.8421427611,1068.16137586841
"AUS",1999,"AIC_CONSTANT_PER_CAPITA",5267.88040993389,24349.6721130903,32101.7046153912,32101.7046153912,31171.1732773106,31174.7176961825,-926.986919208614,-3.5444188718955,25903.2928673768,25906.8372862487,1553.62075428647
"AUS",1999,"AIC_CURRENT_PER_CAPITA",4380.55932848157,20248.2165539145,26694.4977239672,26694.4977239672,25920.7049617424,25923.652359167,-770.845364800271,-2.94739742459773,21540.1456332608,21543.0930306854,1291.92907934627
"AUS",1999,"CURRENT_LCU_MILLIONS",108496,501500,661159,661159,641994,642067,-19092,-73,533498,533571,31998
"AUS",1999,"GDP_CONSTANT_PER_CAPITA",5949.18358598955,27498.8531224539,36253.468059,36253.468059,35202.5896540312,35206.5924781149,-1046.87558088512,-4.00282408362739,29253.4060680417,29257.4088921253,1754.5529455878
"AUS",1999,"GDP_CURRENT_PER_CAPITA",4446.81024651844,20554.4475246,27098.221278,27098.221278,26312.7257908436,26315.7177642619,-782.503513738111,-2.99197341833659,21865.9155443251,21868.9075177434,1311.46801972513
"AUS",2000,"AIC_CONSTANT_PER_CAPITA",5434.03240681529,24750.2907738069,32381.266843675,32381.266843675,31453.9174322618,31472.3339890158,-908.932854659241,-18.4165567539971,26019.8850254465,26038.3015822005,1269.59425163964
"AUS",2000,"AIC_CURRENT_PER_CAPITA",4746.80466451278,21620.1867964214,28286.0934549473,28286.0934549473,27476.0234770413,27492.1109404496,-793.982514497739,-16.0874634082964,22729.2188125285,22745.3062759368,1109.03201610709
"AUS",2000,"CURRENT_LCU_MILLIONS",118320,538910,705066,705066,684874,685275,-19791,-401,566554,566955,27644
"AUS",2000,"GDP_CONSTANT_PER_CAPITA",6130.75475084681,27923.6396448517,36533.018333,36533.018333,35486.7691787649,35507.5470071548,-1025.47132584524,-20.7778283898713,29356.0144279181,29376.7922563079,1432.37478306634
"AUS",2000,"GDP_CURRENT_PER_CAPITA",4742.4914299206,21600.5413835236,28260.390995,28260.390995,27451.0570958033,27467.1299411667,-793.261053833322,-16.0728453634057,22708.5656658827,22724.6385112461,1108.02428235907
"AUS",2001,"AIC_CONSTANT_PER_CAPITA",5547.76122256759,25189.4116146066,33356.8408644915,33356.8408644915,32463.3189125388,32450.09563677,-906.74522772156,13.2232757688507,26915.5576899712,26902.3344142024,1726.14607536459
"AUS",2001,"AIC_CURRENT_PER_CAPITA",4947.47557408541,22463.8360753334,29747.523151212,29747.523151212,28950.6831548884,28938.8906801853,-808.632471026698,11.792474703067,24003.207580803,23991.4151060999,1539.37150546959
"AUS",2001,"CURRENT_LCU_MILLIONS",125444,569574,754253,754253,734049,733750,-20503,299,608605,608306,39031
"AUS",2001,"GDP_CONSTANT_PER_CAPITA",6238.51885721074,28325.771974562,37510.136504,37510.136504,36505.3611860008,36490.4914661393,-1019.64503786065,14.8697198615001,30266.8423287901,30251.9726089286,1941.07035422812
"AUS",2001,"GDP_CURRENT_PER_CAPITA",4898.58917660489,22241.8691342396,29453.585522,29453.585522,28664.6191647081,28652.9432123803,-800.642309619671,11.6759523277707,23766.0299881032,23754.3540357754,1524.1608538636
"AUS",2002,"AIC_CONSTANT_PER_CAPITA",5602.98315063466,25849.3218991896,33972.2287063106,33972.2287063106,33019.3894660399,33014.5542257376,-957.674480573047,4.83524030228652,27416.4063154052,27411.5710751029,1567.08441621561
"AUS",2002,"AIC_CURRENT_PER_CAPITA",5184.07103189182,23916.6738947728,31432.2642046924,31432.2642046924,30550.6648547144,30546.1911255402,-886.073079152205,4.47372917415968,25366.5938228226,25362.1200936484,1449.9199280498
"AUS",2002,"CURRENT_LCU_MILLIONS",132101,609447,800960,800960,778495,778381,-22579,114,646394,646280,36947
"AUS",2002,"GDP_CONSTANT_PER_CAPITA",6299.14891251129,29061.0775640099,38193.248446,38193.248446,37122.019762496,37116.58374781,-1076.66469818996,5.43601468593188,30822.8708499847,30817.4348352987,1761.79328597478
"AUS",2002,"GDP_CURRENT_PER_CAPITA",5070.05585853127,23390.6657240619,30740.962903,30740.962903,29878.7528904951,29874.3775536856,-866.585349314369,4.37533680950609,24808.6970319639,24804.3216951544,1418.03130790194
"AUS",2003,"AIC_CONSTANT_PER_CAPITA",5769.82463701526,26824.7130284593,35509.6173574659,35509.6173574659,34517.5376082894,34496.0513450153,-1013.56601245058,21.4862632740674,28747.7129712741,28726.226708,1922.99994281476
"AUS",2003,"AIC_CURRENT_PER_CAPITA",5297.36451478102,24628.1805524082,32601.9244529762,32601.9244529762,31691.0808156487,31671.3539477136,-930.57050526259,19.7268679351349,26393.7163008677,26373.9894329326,1765.53574845951
"AUS",2003,"CURRENT_LCU_MILLIONS",139907,650447,861039,861039,836983,836462,-24577,521,697076,696555,46629
"AUS",2003,"GDP_CONSTANT_PER_CAPITA",6383.71722552485,29678.7846082823,39287.737541,39287.737541,38190.1033870461,38166.3310477457,-1121.40649325426,23.7723393003813,31806.3861615213,31782.6138222209,2127.60155323892
"AUS",2003,"GDP_CURRENT_PER_CAPITA",5232.70436500322,24327.5665699589,32203.982172,32203.982172,31304.2563812639,31284.7703014096,-919.211870590349,19.4860798542366,26071.5520162607,26052.0659364064,1743.98544630172
"AUS",2004,"AIC_CONSTANT_PER_CAPITA",6040.88421140364,27710.7760867577,36858.2568925237,36858.2568925237,35448.3762483122,35488.8960310124,-1369.36086151126,-40.5197827002573,29407.4920369085,29448.0118196088,1696.71595015081
"AUS",2004,"AIC_CURRENT_PER_CAPITA",5693.0327025139,26115.1098006719,34735.8523195462,34735.8523195462,33407.1566628764,33445.3431998035,-1290.50911974272,-38.1865369271366,27714.1239603625,27752.3104972896,1599.01415969055
"AUS",2004,"CURRENT_LCU_MILLIONS",151172,693457,922371,922371,887089,888103,-34268,-1014,735917,736931,42460
"AUS",2004,"GDP_CONSTANT_PER_CAPITA",6574.70545622111,30159.5237316085,40115.34971,40115.34971,38580.8806422732,38624.9810797392,-1490.3686302608,-44.1004374659871,32006.1751860521,32050.2756235181,1846.6514544436
"AUS",2004,"GDP_CURRENT_PER_CAPITA",5553.84850348392,25476.6433048478,33886.624494,33886.624494,32590.413007085,32627.6659532822,-1258.95854071777,-37.2529461972634,27036.564503601,27073.8174497983,1559.92119875326
"AUS",2005,"AIC_CONSTANT_PER_CAPITA",6265.20087685968,28278.4915475033,38105.0961334129,38105.0961334129,36591.9517642079,36620.8624279544,-1484.23370545851,-28.9106637464349,30326.7508873482,30355.6615510947,2048.25933984497
"AUS",2005,"AIC_CURRENT_PER_CAPITA",5910.88310642114,26679.2495960626,35950.1272872895,35950.1272872895,34522.5562220833,34549.8318924557,-1400.29539483384,-27.2756703724204,28611.6731156621,28638.9487860345,1932.42351959948
"AUS",2005,"CURRENT_LCU_MILLIONS",163832,739469,996430,996430,956862,957618,-38812,-756,793030,793786,53561
