"location","year","multiplier_type","nfa_agdi_fin","nfa_agdi_gov","nfa_agdi_hh","nfa_agdi_nfc","nfa_agdi_tot","nfa_andi_fin","nfa_andi_gov","nfa_andi_hh","nfa_andi_nfc","nfa_andi_tot","nfa_cfc_fin","nfa_cfc_gov","nfa_cfc_hh","nfa_cfc_nfc","nfa_cfc_tot","nfa_gcf_fin","nfa_gcf_gov","nfa_gcf_hh","nfa_gcf_nfc","nfa_gcf_tot","nfa_gdi_fin","nfa_gdi_gov","nfa_gdi_hh","nfa_gdi_nfc","nfa_gdi_tot","nfa_gpi_fin","nfa_gpi_gov","nfa_gpi_hh","nfa_gpi_nfc","nfa_gpi_tot","nfa_gs_fin","nfa_gs_gov","nfa_gs_hh","nfa_gs_nfc","nfa_gs_tot","nfa_gva_fin","nfa_gva_gov","nfa_gva_hh","nfa_gva_nfc","nfa_gva_tot","nfa_ndi_fin","nfa_ndi_gov","nfa_ndi_hh","nfa_ndi_nfc","nfa_ndi_tot","nfa_nl_fin","nfa_nl_gov","nfa_nl_hh","nfa_nl_nfc","nfa_nl_tot"
"NLD",2018,"AIC_CONSTANT_PER_CAPITA",2419.60276041792,6440.18842621848,33158.1871024301,8634.08441150697,50652.0627005734,2109.10079162192,4895.5832189362,31248.7927106839,4084.93332817465,42338.4100494166,310.501968796004,1544.60520728229,1909.39439174618,4549.15108333232,8313.6526511568,319.517174285978,1662.84811986818,3185.56858918568,5278.14150407598,10446.0753874158,2419.60276041792,14707.131860525,24891.2436681235,8634.08441150697,50652.0627005734,1465.82015060903,6901.53176803152,32622.9582721448,10077.4318759671,51067.7420667525,1066.53800600959,2451.28663478486,3954.60481402611,8634.08441150697,16106.5138663275,3024.4707867344,5778.42008119355,7140.36938593983,29314.1818745962,50566.0916105386,2109.10079162192,13162.5266532428,22981.8492763773,4084.93332817465,42338.4100494166,714.357043716453,754.729485693295,776.287585778017,3383.96843754113,5629.3425527289
"NLD",2018,"AIC_CURRENT_PER_CAPITA",2608.02463670208,6941.70562017389,35740.3166694098,9306.44700400579,54596.4939302915,2273.34292877387,5276.81727549589,33682.2318894128,4403.039595361,45635.4316890435,334.681707928208,1664.888344678,2058.08477999698,4903.40740864479,8961.06224124798,344.398955076134,1792.33919495153,3433.63857010377,5689.1665457731,11259.5432659045,2608.02463670208,15852.4212548221,26829.6010347615,9306.44700400579,54596.4939302915,1579.96805438526,7438.97518074385,35163.4079311275,10862.1923553556,55044.5435216122,1149.5925865003,2642.17583138863,4262.56200072251,9306.44700400579,17360.7774226172,3259.99558846039,6228.4033476486,7696.41181532949,31596.9669833354,54503.8280082142,2273.34292877387,14187.5329101441,24771.5162547646,4403.039595361,45635.4316890435,769.986214221535,813.502581883986,836.739477237722,3647.48842219255,6067.71669553579
"NLD",2018,"CURRENT_LCU_MILLIONS",37038,98583,507568,132166,775355,32285,74939,478340,62530,648094,4753,23644,29228,69636,127261,4891,25454,48763,80795,159903,37038,225129,381022,132166,775355,22438,105645,499375,154260,781718,16326,37523,60535,132166,246550,46297,88453,109301,448726,774039,32285,201485,351794,62530,648094,10935,11553,11883,51800,86171
"NLD",2018,"GDP_CONSTANT_PER_CAPITA",2553.05385294417,6795.39143541215,34986.9981648892,9110.28985172577,53445.7333049713,2225.42641725532,5165.5948670496,32972.2927808552,4310.23428437278,44673.5483495329,327.62743568885,1629.79656836255,2014.70538403402,4800.05556735299,8772.18495543841,337.139867021706,1754.56106627898,3361.26586292771,5569.25282273946,11022.2196189679,2553.05385294417,15518.2909676405,26264.0986326609,9110.28985172577,53445.7333049713,1546.66619019281,7282.17976927174,34422.2492524973,10633.2438942483,53884.3391062101,1125.36198507388,2586.48522393283,4172.71761401737,9110.28985172577,16994.8546747499,3191.2828508493,6097.1238310511,7534.19026893058,30930.9801613539,53355.020554,2225.42641725532,13888.4943992779,24249.3932486268,4310.23428437278,44673.5483495329,753.756787136036,796.355936148388,819.103054553042,3570.60828291236,5939.82406074983
"NLD",2018,"GDP_CURRENT_PER_CAPITA",2754.45277496088,7331.44926599624,37746.9649031088,9828.95959434851,57661.8265384145,2400.98028618209,5573.08538535541,35573.3284835787,4650.2492580135,48197.6434131297,353.472488778797,1758.36388064083,2173.63641953012,5178.71033633501,9464.18312528476,363.735312984872,1892.97048798138,3626.42099102051,6008.58609949145,11891.7128914782,2754.45277496088,16742.4590629669,28335.9551061382,9828.95959434851,57661.8265384145,1668.6757212747,7856.63813949842,37137.6654920916,11472.0526233994,58135.0319762641,1214.13672455347,2790.52139626484,4501.8845167735,9828.95959434851,18335.5022319403,3443.02878455543,6578.09847463726,8128.52861266805,33370.9859035881,57563.957867,2400.98028618209,14984.0951823261,26162.318686608,4650.2492580135,48197.6434131297,813.217265894412,859.176869947704,883.718406092666,3852.2774918455,6408.39003378028
"NOR",1978,"AIC_CONSTANT_PER_CAPITA",801.785348183098,3904.4865733643,16390.3389058982,2612.11525439193,23708.7260818375,768.453379815698,3229.56471690683,15429.0651393753,59.9975430613204,19487.0807791591,33.3319683674002,674.921856457478,961.27376652287,2552.1177113306,4221.64530267835,68.785061994544,1381.66059181111,2402.9319013953,3521.67396696295,7375.05152216391,801.785348183098,6700.73570149493,13594.0897777675,2612.11525439193,23708.7260818375,360.793306085919,3164.92089946702,16841.1285265761,3527.93633677743,23894.7790689064,344.935369620217,1840.83370756324,1740.83780246104,2612.11525439193,6538.72213403641,745.727037747016,3829.54014752003,4500.11874749327,12745.3366559758,24634.1427308742,768.453379815698,6025.81384503745,12632.8160112447,59.9975430613204,19487.0807791591,276.150307625673,132.519825751603,-578.057136262518,-659.063919991776,-828.450922877018
"NOR",1978,"AIC_CURRENT_PER_CAPITA",268.573745104447,1307.88444076058,5490.26583419548,874.97929228346,7941.70331234397,257.40854784009,1081.8061131229,5168.26831187764,20.097355075843,6527.58032791647,11.1651972643572,226.078327637681,321.997522317841,854.881937207617,1414.1229844275,23.0409070819008,462.814343573158,804.909220966843,1179.653841876,2470.4183134979,268.573745104447,2244.54298944684,4553.60728550922,874.97929228346,7941.70331234397,120.854801903891,1060.15239721627,5641.26666871314,1181.75154560445,8004.02541343775,115.542874720545,616.623394372455,583.127802579383,874.97929228346,2190.27336395584,249.795913341664,1282.77966388133,1507.40313248154,4269.30076244136,8251.68978911985,257.40854784009,2018.46466180916,4231.60976319138,20.097355075843,6527.58032791647,92.5019676386443,44.3901176085959,-193.631587708837,-220.766400454336,-277.505902915933
"NOR",1978,"CURRENT_LCU_MILLIONS",7938,38656,162271,25861,234726,7608,31974,152754,594,192930,330,6682,9517,25267,41796,681,13679,23790,34866,73016,7938,66340,134587,25861,234726,3572,31334,166734,34928,236568,3415,18225,17235,25861,64736,7383,37914,44553,126184,243888,7608,59658,125070,594,192930,2734,1312,-5723,-6525,-8202
"NOR",1978,"GDP_CONSTANT_PER_CAPITA",976.598911627386,4755.78326125828,19963.9307116009,3181.63573363515,28877.9486181217,935.999561559732,3933.70793655506,18793.0700613164,73.0788301217772,23735.856389553,40.599350067654,822.075324703224,1170.86065028443,3108.55690351337,5142.09222856869,83.7822951396133,1682.90457447103,2926.84405487724,4289.50587714795,8983.03680163583,976.598911627386,8161.69964693384,16558.0143259253,3181.63573363515,28877.9486181217,439.45720739897,3854.96980309052,20513.0061641825,4297.13363382733,29104.5668084993,420.14175903345,2242.19137873635,2120.39332853338,3181.63573363515,7964.36219993833,908.318186513605,4664.49623777283,5481.28134413391,15524.2072392026,30005.13421,935.999561559732,7339.62432223061,15387.1536756409,73.0788301217772,23735.856389553,336.359463893837,161.413173602309,-704.091152839951,-802.759876337704,-1009.07839168151
"NOR",1978,"GDP_CURRENT_PER_CAPITA",250.487859773544,1219.8108726891,5120.54868900387,816.057765382163,7406.90518684868,240.07453226973,1008.95676850583,4820.23463490147,18.7439895068638,6088.0099251839,10.4133275038132,210.854104183273,300.314054102395,797.313775875299,1318.89526166478,21.4893213033237,431.648202802003,750.706246411263,1100.2153840847,2304.05915460129,250.487859773544,2093.39438364536,4246.96517804761,816.057765382163,7406.90518684868,112.716381344306,988.761224256011,5261.38105460847,1102.1718274339,7465.03048764269,107.762161895522,575.099678051503,543.859695540063,816.057765382163,2042.77930086925,232.974536244403,1196.39666357447,1405.89387962846,3981.80399315505,7696.017025,240.07453226973,1882.54027946209,3946.65112394521,18.7439895068638,6088.0099251839,86.2728405921981,41.4008657121302,-180.592343346434,-205.899884734489,-258.818521776594
"NOR",1979,"AIC_CONSTANT_PER_CAPITA",882.737024524175,4090.524022338,16498.9880536514,3273.78333428658,24746.0324348001,846.61675885641,3383.10477665337,15501.069650043,673.41239981657,20404.2035853694,36.1202656677647,707.419245684625,997.91840360835,2600.37093447001,4341.82884943075,91.0691804602152,1277.27407531542,2324.1853924625,3700.40594021887,7392.93458845701,882.737024524175,6984.37211535859,13605.1399606308,3273.78333428658,24746.0324348001,415.286990642943,3266.86668766934,16745.0093312448,4531.55630872286,24958.71931828,394.72917986395,1985.84609543625,1238.9443253116,3273.78333428658,6893.30293489838,790.322940555053,3902.71785377289,4496.87701110035,13746.5469581386,25847.7966022033,846.61675885641,6276.95286967397,12607.2215570224,673.41239981657,20404.2035853694,303.659999403735,424.509186132585,-1020.39750511435,-205.674172326288,-497.90249190432
"NOR",1979,"AIC_CURRENT_PER_CAPITA",321.973001774083,1491.99394804029,6017.90630990282,1194.09271166166,9025.96597137885,308.79835288225,1233.96704793534,5653.92159530611,245.623108329124,7442.31010445283,13.1746488918332,258.026900104946,363.984714596711,948.469603332534,1583.65586692602,33.2169339081326,465.878009749506,847.732593853756,1349.70073221653,2696.52826972792,321.973001774083,2547.50757361897,4962.39268432414,1194.09271166166,9025.96597137885,151.473423296263,1191.56990655471,6107.64108599852,1652.85781256797,9103.54222841747,143.97508589506,724.325377372276,451.897464781842,1194.09271166166,2514.29063971084,288.265522428489,1423.49278159472,1640.20874807341,5013.97003317727,9427.82780153958,308.79835288225,2289.48067351402,4598.40796972743,245.623108329124,7442.31010445283,110.758151986928,154.837163438859,-372.183831194288,-75.0184129718481,-181.60692874035
"NOR",1979,"CURRENT_LCU_MILLIONS",9189,42581,171749,34079,257598,8813,35217,161361,7010,212401,376,7364,10388,27069,45197,948,13296,24194,38520,76958,9189,72705,141625,34079,257598,4323,34007,174310,47172,259812,4109,20672,12897,34079,71757,8227,40626,46811,143097,269067,8813,65341,131237,7010,212401,3161,4419,-10622,-2141,-5183
"NOR",1979,"GDP_CONSTANT_PER_CAPITA",1065.84474729548,4939.02875009127,19921.4027101154,3952.87007760176,29879.1462851039,1022.23199019643,4084.86826265152,18716.4843038791,813.099540596505,24636.6840973236,43.6127570990422,854.160487439753,1204.91840623631,3139.77053700525,5242.46218778035,109.959823749713,1542.2213255023,2806.29533312295,4467.98777514656,8926.46425752152,1065.84474729548,8433.15293852624,16427.2785216805,3952.87007760176,29879.1462851039,501.430715263722,3944.51869858279,20218.456622165,5471.54515392559,30135.9511899371,476.608560957353,2397.77370944522,1495.9407667722,3952.87007760176,8323.19311477653,954.261044292076,4712.2656114513,5429.6722674555,16598.0178260682,31209.451368,1022.23199019643,7578.99245108649,15222.3601154442,813.099540596505,24636.6840973236,366.64873720764,512.56588728901,-1232.06038804794,-248.337534438961,-601.183297990255
"NOR",1979,"GDP_CURRENT_PER_CAPITA",296.059626146473,1371.91369473751,5533.56673533905,1097.98846440806,8299.52852063109,283.945313443124,1134.65359168575,5198.87662799227,225.854606517224,6843.33013963837,12.114312703349,237.26010305176,334.69010734678,872.133857890834,1456.19838099272,30.5435330924863,428.382717297149,779.504472193684,1241.07267375799,2479.50339634131,296.059626146473,2342.47634334305,4563.00408673351,1097.98846440806,8299.52852063109,139.282377171749,1095.66870240103,5616.07938117224,1519.83074160207,8370.86120234709,132.387528984205,666.02944735008,415.527369508223,1097.98846440806,2311.93281025057,265.065028219287,1308.92571246345,1508.19971265018,4610.43033221045,8669.047277,283.945313443124,2105.21624029129,4228.31397938673,225.854606517224,6843.33013963837,101.843995891718,142.375393181115,-342.229333869609,-68.9807007922079,-166.990645588983
"NOR",1980,"AIC_CONSTANT_PER_CAPITA",977.195875381834,5119.50655507036,17001.5127124611,3679.36402447901,26777.5791673923,937.866822173549,4389.99631700469,15971.0041205081,1055.15479863025,22354.0220583166,39.3290532082842,729.510238065662,1030.50859195306,2624.20922584876,4423.55710907576,101.993344653484,1329.32199844,2346.28391651021,4091.18291051775,7868.78217012146,977.195875381834,8112.09791263671,14008.9213548948,3679.36402447901,26777.5791673923,473.60919852376,3386.58107281734,17221.7554104275,5909.14654559668,26991.0922273653,463.645838377661,2912.88447639756,1449.49410546532,3679.36402447901,8505.38844471955,865.938353750399,4033.41290124959,4491.46527428207,15479.8279448846,27816.9149468433,937.866822173549,7382.58767457105,12978.4127629417,1055.15479863025,22354.0220583166,361.652493724177,1233.53390440383,-823.987363661562,-126.202561850583,644.99647261586
"NOR",1980,"AIC_CURRENT_PER_CAPITA",394.540382748701,2066.98792597001,6864.31809821168,1485.53399278576,10811.3803997162,378.661376198579,1772.44999780585,6448.25283991726,426.016102399165,9025.38031632086,15.8790065501221,294.537928164154,416.065258294422,1059.51789038659,1786.00008339529,41.1795569866501,536.710421394128,947.306244099064,1651.80483470615,3177.00105718599,394.540382748701,3275.23917770941,5656.06684647228,1485.53399278576,10811.3803997162,191.218525544693,1367.32361069041,6953.24053489237,2385.80309081524,10897.5857619427,187.195843885329,1176.06979846449,585.229608075057,1485.53399278576,3434.02924321063,349.620437552467,1628.48033841808,1813.41783470517,6249.94169144685,11231.009612814,378.661376198579,2980.70124954526,5240.00158817786,426.016102399165,9025.38031632086,146.016286898679,498.036218774275,-332.68283056567,-50.9539676852808,260.415707422003
"NOR",1980,"CURRENT_LCU_MILLIONS",11181,58577,194530,42099,306387,10731,50230,182739,12073,255773,450,8347,11791,30026,50614,1167,15210,26846,46811,90034,11181,92818,160289,42099,306387,5419,38749,197050,67612,308830,5305,33329,16585,42099,97318,9908,46150,51391,177119,318279,10731,84471,148498,12073,255773,4138,14114,-9428,-1444,7380
"NOR",1980,"GDP_CONSTANT_PER_CAPITA",1142.77235547188,5986.95789879941,19882.2561765445,4302.79701216444,31314.7834429803,1096.77937094792,5133.83913919618,18677.1377753846,1233.94067146159,26141.6969569903,45.9929845239554,853.118759603235,1205.11840115991,3068.85634070286,5173.08648598995,119.275139865458,1554.56287690969,2743.8392500669,4784.39466344639,9202.07193028844,1142.77235547188,9486.61519454332,16382.5988808006,4302.79701216444,31314.7834429803,553.857740300698,3960.40479404166,20139.8168898787,6910.39482140816,31564.4742456292,542.206184221296,3406.44484710869,1695.09699628845,4302.79701216444,9946.54503978287,1012.66331258522,4716.83607951231,5252.50103926798,18102.7365019966,32530.224714,1096.77937094792,8633.49643494008,15177.4804796407,1233.94067146159,26141.6969569903,422.931044355839,1442.54440793579,-963.604129093003,-147.586377005759,754.284946192869
"NOR",1980,"GDP_CURRENT_PER_CAPITA",346.101180876146,1813.21606941973,6021.56003182513,1303.14941541051,9484.02669753151,332.17169948859,1554.83966688211,5656.57666506807,373.712508426591,7917.30053986536,13.9294813875562,258.376402537626,364.983366757056,929.436906983917,1566.72615766615,36.1237883983957,470.8164708994,831.001905178519,1449.00656273976,2786.94872721608,346.101180876146,2873.12578540043,4961.65031584443,1303.14941541051,9484.02669753151,167.74191030926,1199.45216508092,6099.56512759544,2092.88910127878,9559.6483042644,164.213108357746,1031.67930036858,513.378775139155,1303.14941541051,3012.42059927599,306.696225750904,1428.5457023016,1590.777728862,5482.61291973904,9852.136459,332.17169948859,2614.7493828628,4596.66694908738,373.712508426591,7917.30053986536,128.08931995935,436.890445119929,-291.838112270844,-44.6981580525137,228.443494755922
"NOR",1981,"AIC_CONSTANT_PER_CAPITA",1138.36946242733,5064.11786571245,17377.9455248983,3614.59408355498,27195.0269365931,1095.69996761118,4335.48396965947,16357.5173339864,950.80954147502,22739.5108127321,42.6694948161538,728.633896052978,1020.4281909119,2663.78454207996,4455.51612386099,134.436012705704,1326.1617036781,2197.67258328063,4191.05818412022,7849.32848378465,1138.36946242733,8081.88110253767,14360.1822880731,3614.59408355498,27195.0269365931,588.467315985395,3763.66627506332,17277.583155966,5803.05129499691,27432.7680420116,582.349548126091,2827.95755298785,1788.94373819958,3614.59408355498,8813.84492286849,1002.15232743348,4145.36852542416,4414.62775133299,15558.0257469048,28266.6430332645,1095.69996761118,7353.24720648469,13339.7540971612,950.80954147502,22739.5108127321,447.913535420387,1220.76572827922,-337.871154052412,-386.116336031475,944.691773615716
"NOR",1981,"AIC_CURRENT_PER_CAPITA",500.991218593753,2228.69522100135,7647.95472166879,1590.76640265864,11968.4075639225,482.212568155307,1908.02676006607,7198.86891980417,418.446951149258,10007.5551991748,18.7786504384461,320.66846093528,449.085801864618,1172.31945150938,1960.85236474773,59.1646772434527,583.637729144083,967.185700168171,1844.46562927169,3454.4537358274,500.991218593753,3556.7990847687,6319.85085790144,1590.76640265864,11968.4075639225,258.98178708122,1656.37239556973,7603.78569994787,2553.89645962867,12073.0363422275,256.289385294219,1244.57124629977,787.305995968319,1590.76640265864,3878.93303022095,441.042677538895,1824.35781845739,1942.85757812069,6847.01631158907,12440.0209301062,482.212568155307,3236.13062383342,5870.76505603682,418.446951149258,10007.5551991748,197.124708050766,537.253440130063,-148.695556920037,-169.928041898534,415.754549362258
"NOR",1981,"CURRENT_LCU_MILLIONS",14700,65394,224405,46676,351175,14149,55985,211228,12278,293640,551,9409,13177,34398,57535,1736,17125,28379,54120,101360,14700,104363,185436,46676,351175,7599,48601,223109,74936,354245,7520,36518,23101,46676,113815,12941,53530,57007,200904,365013,14149,94954,172259,12278,293640,5784,15764,-4363,-4986,12199
"NOR",1981,"GDP_CONSTANT_PER_CAPITA",1326.4683835951,5900.88935216451,20249.3971170517,4211.85294372008,31688.6077965314,1276.7483781964,5051.85935071918,19060.3580768726,1107.91692610753,26496.8827318957,49.7200053987009,849.030001445329,1189.03904017909,3103.93601761255,5191.72506463567,156.64959958647,1545.29054891607,2560.80586789425,4883.56931429708,9146.31533069387,1326.4683835951,9417.29387191401,16732.9925973022,4211.85294372008,31688.6077965314,685.702941968653,4385.55713680991,20132.4513330286,6761.92073422332,31965.6321460305,678.574302356135,3295.23621987252,2084.54055302248,4211.85294372008,10270.2040189712,1167.743357286,4830.33010706435,5144.0804859596,18128.7621862443,32937.292796,1276.7483781964,8568.26387046868,15543.9535571231,1107.91692610753,26496.8827318957,521.924702769666,1422.47942850294,-393.699425688806,-449.916419088789,1100.78828649501
"NOR",1981,"GDP_CURRENT_PER_CAPITA",439.748490964157,1956.25257266055,6713.04490576951,1396.30616083286,10505.3521302271,423.265401268834,1674.78362358016,6318.8567516583,367.29469197673,8784.20046848403,16.4830896953232,281.468949080392,394.188154111204,1029.01146885613,1721.15166174305,51.9322027424338,512.292034541578,848.953906467471,1618.99240346804,3032.17054721952,439.748490964157,3122.0048818022,5547.29259662786,1396.30616083286,10505.3521302271,227.323046451472,1453.89227274483,6674.27524289267,2241.70019856395,10597.1907606529,224.959772248331,1092.43097911763,691.063257807007,1396.30616083286,3404.76017000582,387.128246365113,1601.34263410281,1705.35661390434,6010.01570263014,10919.314009,423.265401268834,2840.53593272181,5153.10444251665,367.29469197673,8784.20046848403,173.027569505897,471.57790554823,-130.518548712695,-149.155508567843,364.931417773589
"NOR",1982,"AIC_CONSTANT_PER_CAPITA",1236.20488639614,4708.70066326214,17412.465827956,3530.18904096771,26887.560418582,1190.10581616324,3955.42519334199,16400.2302195288,747.443659830444,22293.2048888644,46.0990702329012,753.275469920148,1012.23560842726,2782.74538113727,4594.35552971758,86.0886251337312,1218.36232457407,2211.43627127802,4557.62901141456,8073.51623240038,1236.20488639614,7783.45310674818,14337.71338447,3530.18904096771,26887.560418582,638.652631133221,3722.84705285973,17196.4111493946,5639.01322519117,27196.9240585787,638.444352201446,2450.4710586453,1690.80836815072,3530.18904096771,8309.91281996518,1060.97287846265,4224.24386795313,4316.51143472952,15401.3244627351,28070.7930299967,1190.10581616324,7030.17763682803,13325.4777760427,747.443659830444,22293.2048888644,552.355727067714,942.253887350807,-450.715608361438,-797.569456077665,246.324549979418
"NOR",1982,"AIC_CURRENT_PER_CAPITA",574.730538463309,2189.14687802971,8095.32139162588,1641.23881948682,12500.4376276057,553.298376408966,1838.93760349714,7624.71759230008,347.497976923284,10364.4515491295,21.4321620543433,350.209274532568,470.603799325792,1293.74084256354,2135.98607847624,40.0239170894364,566.435258872999,1028.13050891114,2118.91135900825,3753.50104388183,574.730538463309,3618.64626517242,6665.82200448317,1641.23881948682,12500.4376276057,296.919365569133,1730.80847265068,7994.87427067239,2621.66340141556,12644.2655103078,296.822533511659,1139.26143353931,786.082642577527,1641.23881948682,3863.40542911532,493.262500774812,1963.91551234416,2006.81211380534,7160.31104465266,13050.540546118,553.298376408966,3268.43699063985,6195.21820515738,347.497976923284,10364.4515491295,256.798616422222,438.068228014379,-209.544572374694,-370.802225422133,114.520046639774
"NOR",1982,"CURRENT_LCU_MILLIONS",17806,67823,250805,50848,387282,17142,56973,236225,10766,321106,664,10850,14580,40082,66176,1240,17549,31853,65647,116289,17806,112111,206517,50848,387282,9199,53623,247693,81223,391738,9196,35296,24354,50848,119694,15282,60845,62174,221837,404325,17142,101261,191937,10766,321106,7956,13572,-6492,-11488,3548
"NOR",1982,"GDP_CONSTANT_PER_CAPITA",1448.63382655903,5517.84185211238,20404.6168072637,4136.81527647274,31507.9077624079,1394.61311102296,4635.12383469323,19218.4390474507,875.884071477845,26124.0600646447,54.0207155360663,882.718017419155,1186.17775981302,3260.93120499489,5383.84769776314,100.882059133618,1427.7252062386,2591.44857224446,5340.81010963275,9460.86594724942,1448.63382655903,9120.95849316857,16801.5001662075,4136.81527647274,31507.9077624079,748.398437072701,4362.57956203386,20151.4353814381,6608.01894274987,31870.4323232945,748.154367574798,2871.55899933885,1981.35618398397,4136.81527647274,9737.88482737036,1243.29002232254,4950.13619998788,5058.25898755931,18047.8817355035,32894.46658,1394.61311102296,8238.24047574941,15615.3224063945,875.884071477845,26124.0600646447,647.27230844118,1104.17040851731,-528.16639346407,-934.623463973388,288.652859521029
"NOR",1982,"GDP_CURRENT_PER_CAPITA",509.919377075917,1942.28136085701,7182.42892101119,1456.15974871146,11090.7894076556,490.904075133964,1631.5644541248,6764.89412837012,308.311356486539,9195.67401411543,19.0153019419526,310.716906732208,417.534792641068,1147.84839222492,1895.11539354015,35.5105036265381,502.559538824287,912.190380658159,1879.96615449302,3330.226577602,509.919377075917,3210.57909038291,5914.13119148529,1456.15974871146,11090.7894076556,263.436389403648,1535.6288193273,7093.30901190975,2326.02390004702,11218.3981206877,263.350476894874,1010.78930322765,697.437746226377,1456.15974871146,3427.73727506036,437.638319694157,1742.44886544896,1780.50810683579,6352.85773629058,11578.85837,490.904075133964,2899.8621836507,5496.59639884422,308.311356486539,9195.67401411543,227.839973268336,388.668189693044,-185.914668986682,-328.98763359812,101.605860376578
"NOR",1983,"AIC_CONSTANT_PER_CAPITA",716.785210965206,5366.91089536727,17650.348569663,3902.66766419524,27636.7123401908,664.960943684045,4602.58283007755,16633.1615331877,1007.15447178591,22907.8597787352,51.8242672811609,764.328065289723,1017.18703647536,2895.51319240932,4728.85256145557,140.328102280431,1234.00545680209,2067.92245805875,4137.4424582655,7579.69847540678,716.785210965206,8524.16539330513,14493.0940717252,3902.66766419524,27636.7123401908,85.3087507032673,4665.01477722144,17045.8386208594,6117.24449144051,27913.4066402246,60.3870931944477,3077.95250571107,1678.6333874338,3902.66766419524,8719.64065053456,1065.24110428724,4302.37270962516,4221.98438873773,15933.3102689913,28733.8403857521,664.960943684045,7759.8373280154,13475.9070352498,1007.15447178591,22907.8597787352,-79.9410090859831,1608.02202449215,-330.819028008101,-46.1370172342764,1151.12497016379
"NOR",1983,"AIC_CURRENT_PER_CAPITA",347.399088475766,2601.14177086691,8554.46640162074,1891.47762596777,13394.4848869312,322.281796797613,2230.70043207235,8061.47373955804,488.130251713163,11102.5862201412,25.1172916781534,370.441338794565,492.992662062695,1403.34737425461,2291.89866679002,68.0118033603265,598.076472992379,1002.24497656809,2005.26422230012,3673.59747522091,347.399088475766,4131.34540494114,7024.26276754651,1891.47762596777,13394.4848869312,41.3459733542969,2260.95887099905,8261.48294998655,2964.80051178538,13528.5883061253,29.2673743968618,1491.76891277634,813.571066699643,1891.47762596777,4226.08497984062,516.282678513954,2085.19977078509,2046.23854645573,7722.28190422002,13926.2219779573,322.281796797613,3760.90406614658,6531.27010548381,488.130251713163,11102.5862201412,-38.7444289634647,779.348369653577,-160.335658468311,-22.3608934545336,557.907388767268
"NOR",1983,"CURRENT_LCU_MILLIONS",11217,83987,276211,61073,432488,10406,72026,260293,15761,358486,811,11961,15918,45312,74002,2196,19311,32361,64747,118615,11217,133395,226803,61073,432488,1335,73003,266751,95729,436818,945,48167,26269,61073,136454,16670,67328,66070,249341,449657,10406,121434,210885,15761,358486,-1251,25164,-5177,-722,18014
"NOR",1983,"GDP_CONSTANT_PER_CAPITA",850.487895509402,6368.00631899332,20942.6862892527,4630.63628799551,32791.8167917509,788.996794211539,5461.10735151646,19735.7623059489,1195.02003397733,27180.8864856542,61.4911012978626,906.898967476861,1206.92398330379,3435.61625401819,5610.9303060967,166.503647903953,1464.18576715539,2453.65416658463,4909.20386650149,8993.54744814546,850.487895509402,10114.1867541657,17196.5058540803,4630.63628799551,32791.8167917509,101.221479941611,5535.1847941404,20225.4164763331,7258.30041447976,33120.1231648949,71.6511599586685,3652.08616055998,1991.75060418441,4630.63628799551,10346.1242126986,1263.94162593757,5104.89872772194,5009.51549044363,18905.3670637612,34093.593263,788.996794211539,9207.28778668884,15989.5818707765,1195.02003397733,27180.8864856542,-94.852487945285,1907.9680308994,-392.52704244024,-54.7430026350885,1365.84549787879
"NOR",1983,"GDP_CURRENT_PER_CAPITA",311.09761398091,2329.3354110203,7660.56726890266,1693.82763472017,11994.827928624,288.604954184305,1997.60334711501,7219.08988463341,437.123071583589,9942.42125751631,22.492659796605,331.732063905292,441.477384269245,1256.70456313658,2052.40667110772,60.9049086477737,535.580460335683,897.515368283518,1795.72409845966,3289.72483572663,311.09761398091,3699.6403866438,6290.26229327916,1693.82763472017,11994.827928624,37.025525065928,2024.69992987861,7398.19912873511,2654.99362474624,12114.9182084259,26.2090795410502,1335.88649127382,728.556942289785,1693.82763472017,3784.48014782483,462.333709999266,1867.30678025378,1832.41680981713,6915.34190671428,12471.001142,288.604954184305,3367.9083227385,5848.78490900991,437.123071583589,9942.42125751631,-34.6958291067236,697.910346635965,-143.581380723827,-20.0242914588764,499.608845346537
"NOR",1984,"AIC_CONSTANT_PER_CAPITA",1009.11258316205,5700.06404894926,18122.0251407382,4507.22553347408,29338.4273063236,947.790603141145,4906.53842685875,17098.9321061624,1493.3882199025,24446.6493560648,61.3219800209072,793.525622090506,1023.09303457582,3013.83731357157,4891.77795025881,159.665155416472,1200.21875377515,2047.5661137118,4957.84008333417,8365.29010623759,1009.11258316205,8906.62758544368,14915.4616042438,4507.22553347408,29338.4273063236,293.769485501332,4776.33422270477,17552.0067354558,6985.12554220539,29607.2359858673,276.66893334286,3379.90913363767,1807.13835055742,4507.22553347408,9970.94195101203,942.390428775311,4425.74290248739,4394.84190472734,17299.8785945088,30390.1412650383,947.790603141145,8113.10196335317,13892.368569668,1493.3882199025,24446.6493560648,117.003777926388,1979.16390507791,-200.766482534203,-338.110917238564,1557.29028323153
