"location","year","multiplier_type","vaact_health_cfc","vaact_health_coe","vaact_health_coewage","vaact_health_gosmi","vaact_health_gva","vaact_health_interc","vaact_health_nosmi","vaact_health_out","vaact_health_taxsub","vaact_total_cfc","vaact_total_coe","vaact_total_coewage","vaact_total_gosmi","vaact_total_gva","vaact_total_interc","vaact_total_nosmi","vaact_total_out","vaact_total_taxsub"
"SVK",2010,"GDP_CONSTANT_PER_CAPITA",84.5199068270041,490.643644146629,379.651302832191,238.268904902685,724.032033106811,432.993225494055,153.748998075681,1157.02525860087,-4.8805159425029,4830.87766556537,9629.57235310026,7438.51655398673,14362.965999967,23815.2314799614,33727.0093548557,9532.08833440161,57542.2408348171,-177.306873105839
"SVK",2010,"GDP_CURRENT_PER_CAPITA",80.3188874294087,466.256448943186,360.780926048827,226.425868996495,688.044385583868,411.471515312202,146.106981567087,1099.51590089607,-4.63793235581374,4590.76132442943,9150.93930954137,7068.7888353252,13649.0620093205,22631.5073945773,32050.6253425941,9058.30068489109,54682.1327371714,-168.493924284572
"SVK",2011,"AIC_CONSTANT_PER_CAPITA",90.2770046756323,531.749929291653,413.225104568446,223.588107345481,742.707607142938,460.597322122683,133.311102669848,1203.30492926562,-12.6304294941952,5108.07412906264,10436.6248976579,8109.2994185827,15357.9669201885,25657.310511072,38631.6881108375,10249.8927911259,64288.9986219095,-137.281306774382
"SVK",2011,"AIC_CURRENT_PER_CAPITA",84.9968922404228,500.648992523062,389.056435913432,210.510908448578,699.26819877654,433.657951937525,125.514016208156,1132.92615071406,-11.8917021951011,4809.31359944888,9826.20862275221,7635.00352391117,14459.7116844706,24156.6682958113,36372.2017940277,9650.39808502166,60528.870089839,-129.252011411453
"SVK",2011,"CURRENT_LCU_MILLIONS",225.499,1328.235,1032.177,558.491,1855.177,1150.506,332.992,3005.683,-31.549,12759.236,26069.191,20255.866,38361.997,64088.279,96496.412,25602.761,160584.691,-342.909
"SVK",2011,"GDP_CONSTANT_PER_CAPITA",86.1701039381519,507.559448176228,394.426580040576,213.416589512691,708.920194385202,439.643730577374,127.246485574539,1148.56392496258,-12.0558433037164,4875.6965320973,9961.83973345129,7740.38944109409,14659.2990158053,24490.1026729488,36874.2471217111,9783.60248370796,61364.3497946598,-131.036076307778
"SVK",2011,"GDP_CURRENT_PER_CAPITA",82.4904313603484,485.885427864037,377.583607777553,204.303183166543,678.647581496136,420.869876241886,121.812751806195,1099.51745773802,-11.5410295344442,4667.49245658955,9536.44499889273,7409.85602560284,14033.3113688947,23444.3158499699,35299.6272737613,9365.81891230518,58743.9431237312,-125.440517817577
"SVK",2012,"AIC_CONSTANT_PER_CAPITA",86.9676818759914,539.847380624925,415.386877159879,226.489331579769,760.00144360715,472.735979945191,139.521649703777,1232.73742355234,-6.33526859754429,5018.78138177949,10380.5834617839,8061.26938464748,15474.9380879295,25813.8857531695,38612.2300724364,10456.15670615,64426.1158256059,-41.6357965438927
"SVK",2012,"AIC_CURRENT_PER_CAPITA",85.0372580119477,527.864374478046,406.166523998996,221.461942080572,743.13167208054,462.242647279621,136.424684068624,1205.37431936016,-6.19464447807812,4907.37936279019,10150.1653845734,7882.33318146344,15131.4404904871,25240.8942693598,37755.1534116826,10224.0611276969,62996.0476810424,-40.7116057006619
"SVK",2012,"CURRENT_LCU_MILLIONS",224.967,1396.471,1074.518,585.88,1965.963,1222.868,360.913,3188.831,-16.388,12982.526,26852.374,20852.799,40030.392,66775.063,99881.673,27047.866,166656.736,-107.703
"SVK",2012,"GDP_CONSTANT_PER_CAPITA",84.7635374900418,526.165268516076,404.859142793053,220.749093621134,740.739657169874,460.754766536303,135.985556131092,1201.49442370618,-6.17470496733657,4891.58334029632,10117.4937223932,7856.96128680565,15082.7349479393,25159.648108391,37633.6259713807,10191.151607643,62793.2740797717,-40.5805619414846
"SVK",2012,"GDP_CURRENT_PER_CAPITA",82.4756899429312,511.96357336985,393.931613997158,214.790868099608,720.746397592869,448.318562318617,132.315178156677,1169.06495991149,-6.00804387658971,4759.55490828452,9844.41305727341,7644.89451682365,14675.637755253,24480.5655580938,36617.8590341216,9916.08284696845,61098.4245922155,-39.4852544325324
"SVK",2013,"AIC_CONSTANT_PER_CAPITA",88.5755624024937,549.182583094557,420.095687424384,216.527904534592,765.675056642232,450.017727343917,127.952342132099,1215.69278398615,-0.0354309869177054,5059.86571562236,10438.5931694781,8039.5412344059,15260.7116291857,25626.3996379162,37142.0483303334,10200.8459135634,62768.4479682496,-72.9051607476651
"SVK",2013,"AIC_CURRENT_PER_CAPITA",89.6877129034107,556.07809319144,425.370388668493,219.246618488633,775.288835823388,455.668128281964,129.558905585222,1230.95696410535,-0.0358758566851639,5123.39714616108,10569.6596432031,8140.48532743189,15452.3243903402,25948.1634791041,37608.4021025845,10328.9272441791,63556.5655816886,-73.8205544391723
"SVK",2013,"CURRENT_LCU_MILLIONS",232.495,1441.506,1102.676,568.347,2009.76,1181.216,335.852,3190.976,-0.093,13281.242,27399.439,21102.357,40056.637,67264.713,97491.23,26775.395,164755.943,-191.363
"SVK",2013,"GDP_CONSTANT_PER_CAPITA",87.0457205614736,539.697320216295,412.83996200281,212.788120793788,752.450621973062,442.245200364488,125.742400232315,1194.69582233755,-0.0348190370210845,4972.47372993529,10258.3019451392,7900.68547973271,14997.1346950876,25183.7906683831,36500.545662377,10024.6609651523,61684.3363307601,-71.6459718437182
"SVK",2013,"GDP_CURRENT_PER_CAPITA",87.4549490483024,542.234601960567,414.780848606576,213.788502663522,755.988121892153,444.324329964255,126.333553615219,1200.31245185641,-0.0349827319361368,4995.8508458598,10306.5293520165,7937.82901238343,15067.6408003671,25302.1873509696,36672.1458625189,10071.7899545073,61974.3332134885,-71.9828014139241
"SVK",2014,"AIC_CONSTANT_PER_CAPITA",108.058419986039,560.684321828619,428.093977093988,196.056403081502,759.133990620374,476.700480743201,87.9979830954621,1235.83447136358,2.39326571025418,5090.77446782779,10867.6517953233,8326.98298558638,15354.0969932952,26193.9572283628,38616.7770529152,10263.3225254674,64810.734281278,-27.7915602557052
"SVK",2014,"AIC_CURRENT_PER_CAPITA",108.608128103081,563.536600464998,430.271750321614,197.053769100603,762.995810149292,479.125521972713,88.4456409975219,1242.12133212201,2.40544058369147,5116.671941133,10922.937042006,8369.34349889237,15432.205406764,26327.2095090063,38813.2259349432,10315.533465631,65140.4354439494,-27.9329397637508
"SVK",2014,"CURRENT_LCU_MILLIONS",284,1473.595,1125.12,515.277,1995.162,1252.868,231.277,3248.03,6.29,13379.614,28562.449,21885.043,40353.76,68843.167,101492.921,26974.146,170336.088,-73.042
"SVK",2014,"GDP_CONSTANT_PER_CAPITA",106.422834112832,552.197733220065,421.614292665597,193.088868637879,747.64364279657,469.485082145336,86.6660345250473,1217.12872494191,2.35704093862575,5013.71986343565,10703.157647124,8200.9447209197,15121.6954447501,25797.4821881795,38032.2686451048,10107.9755813145,63829.7508332843,-27.3709036946108
"SVK",2014,"GDP_CURRENT_PER_CAPITA",107.975303488194,560.253054027059,427.764695283931,195.905600195373,758.550079077858,476.333811727628,87.9302967071795,1234.88389080549,2.39142485542514,5086.85874015805,10859.2926026094,8320.5780273844,15342.2869115836,26173.809330681,38587.0737566136,10255.4281714255,64760.8830872946,-27.7701835119178
"SVK",2015,"AIC_CONSTANT_PER_CAPITA",97.5021938066453,598.266261063651,452.131983974226,237.176654923504,843.061308642775,488.499580577677,139.674461116859,1331.56126945566,7.61839265561973,5196.90046663966,11548.4056793361,8813.67420390809,15787.1472592111,27292.069620235,41636.1425091877,10590.2467925715,68928.2121294226,-43.4833183122388
"SVK",2015,"AIC_CURRENT_PER_CAPITA",97.5021938066453,598.266261063651,452.131983974226,237.176654923504,843.061308642775,488.499580577677,139.674461116859,1331.56126945566,7.61839265561973,5196.90046663966,11548.4056793361,8813.67420390809,15787.1472592111,27292.069620235,41636.1425091877,10590.2467925715,68928.2121294226,-43.4833183122388
"SVK",2015,"CURRENT_LCU_MILLIONS",256.426,1573.411,1189.085,623.763,2217.21,1284.73,367.337,3501.941,20.036,13667.594,30371.742,23179.532,41519.425,71776.808,109501.018,27851.831,181277.826,-114.359
"SVK",2015,"GDP_CONSTANT_PER_CAPITA",96.2332847296166,590.480328670692,446.2478663346,234.090000166909,832.089574518002,482.142169244462,137.856715437293,1314.23211904923,7.51924568040136,5129.26717638149,11398.1128887884,8698.97164427655,15581.6908107406,26936.8862800458,41094.2831201862,10452.4236343591,68031.169400232,-42.9174194831812
"SVK",2015,"GDP_CURRENT_PER_CAPITA",96.2332847296166,590.480328670692,446.2478663346,234.090000166909,832.089574518002,482.142169244462,137.856715437293,1314.23211904923,7.51924568040136,5129.26717638149,11398.1128887884,8698.97164427655,15581.6908107406,26936.8862800458,41094.2831201862,10452.4236343591,68031.169400232,-42.9174194831812
"SVK",2016,"AIC_CONSTANT_PER_CAPITA",111.409057068647,648.252495289619,495.549134723374,268.680687898421,932.184201161805,520.073973301209,157.271630829774,1452.25817446301,15.2510179737653,5318.76371235111,12141.1709390162,9319.21429601653,15592.1768381673,27740.5753260579,43141.7564085489,10273.4131258161,70882.3317346068,7.22754887443919
"SVK",2016,"AIC_CURRENT_PER_CAPITA",105.448418727784,613.569510084902,469.036127164271,254.305659046414,882.310222901959,492.248831011081,148.85724031863,1374.55905391304,14.4350537706431,5034.19773769884,11491.5906364248,8820.61510218864,14757.9598586462,26256.3913536165,40833.5741645998,9723.76212094738,67089.9655182163,6.8408585454393
"SVK",2016,"CURRENT_LCU_MILLIONS",292.968,1704.684,1303.126,706.539,2451.328,1367.618,413.571,3818.946,40.105,13986.543,31927.158,24506.37,41002.132,72948.296,113448.174,27015.589,186396.47,19.006
"SVK",2016,"GDP_CONSTANT_PER_CAPITA",110.335792170421,642.007521436613,490.775236571475,266.092338631854,923.20395657387,515.063813851775,155.756546461433,1438.26777042564,15.1040965054024,5267.52512776363,12024.2083424817,9229.43716437098,15441.9687982857,27473.335062677,42726.1480727511,10174.4436705221,70199.4831354281,7.15792190952943
"SVK",2016,"GDP_CURRENT_PER_CAPITA",107.195515875249,623.735291172695,476.807241133671,258.519062119352,896.928570831768,500.404539165628,151.323546244103,1397.3331099974,14.6742175397205,5117.605650434,11681.9863337995,8966.75737411497,15002.4736207539,26691.4141542432,41510.1155656419,9884.86797031994,68201.5297198851,6.95419968981245
"SVK",2017,"AIC_CONSTANT_PER_CAPITA",111.825260923926,668.16105114631,514.156106199123,252.404660496384,927.188094223764,544.312785546578,140.579399572458,1471.50087977034,6.62238258106941,5414.88617642815,12895.1059764482,9801.45640532969,15398.3886293498,28307.0710503584,44669.7738292851,9983.50245292162,72976.8448796435,13.5764445604462
"SVK",2017,"AIC_CURRENT_PER_CAPITA",107.208969343305,640.578497710516,492.9310763216,241.985069256157,888.912569019048,521.84284889378,134.776099912852,1410.75541791283,6.34900205237615,5191.35266298279,12362.779303043,9396.83959238497,14762.723206372,27138.518500763,42825.7477198653,9571.37054338923,69964.2662206284,13.0159913479847
"SVK",2017,"CURRENT_LCU_MILLIONS",299.388,1788.857,1376.542,675.759,2482.346,1457.28,376.371,3939.626,17.73,14497.189,34523.863,26241.284,41225.862,75786.073,119593.678,26728.673,195379.751,36.348
"SVK",2017,"GDP_CONSTANT_PER_CAPITA",111.24488387883,664.6932717438,511.487617888268,251.094671413265,922.375955339155,541.487783007141,139.849787534434,1463.8637383463,6.58801218209034,5386.78272634326,12828.1799219863,9750.58650116708,15318.4704496997,28160.1563540207,44437.936128877,9931.68772335641,72598.0924828977,13.5059823347219
"SVK",2017,"GDP_CURRENT_PER_CAPITA",109.496287289579,654.245327107214,503.447827896147,247.1478536298,907.877639611933,532.976437069481,137.651566340221,1440.85407668141,6.48445887491896,5302.1108783095,12626.5408813782,9597.3224434895,15077.6879143872,27717.5224850596,43739.4408737338,9775.57703607765,71456.9633587933,13.2936892941655
"SVK",2018,"AIC_CONSTANT_PER_CAPITA",103.47094284174,644.78205734655,537.343352794046,272.267414878658,932.96936876224,568.306038676259,168.796472036918,1501.2754074385,15.9198965370318,5494.36568452918,13595.6765827647,10357.7194571639,15789.0045111211,29344.4172804504,47384.2068028934,10294.6388265919,76728.6240833438,-40.263813435358
"SVK",2018,"AIC_CURRENT_PER_CAPITA",101.491414110451,632.446569016369,527.063301446201,267.058598224011,915.120496217392,557.433632367511,165.56718411356,1472.5541285849,15.6153289770125,5389.25158743074,13335.5742614969,10159.563311168,15486.9410794964,28783.0218247384,46477.6875792391,10097.6894920657,75260.7094039776,-39.4935162549364
"SVK",2018,"CURRENT_LCU_MILLIONS",283.832,1768.707,1473.991,746.859,2559.236,1558.925,463.027,4118.161,43.67,15071.64,37294.413,28412.346,43310.949,80494.914,129980.01,28239.309,210474.924,-110.448
"SVK",2018,"GDP_CONSTANT_PER_CAPITA",103.210297362873,643.157837797691,535.989773599164,271.581567540438,930.619199321318,566.874463825136,168.371270177566,1497.49366314645,15.8797939831895,5480.52526193722,13561.4287878174,10331.6281442432,15749.2316770421,29270.498076816,47264.8449904491,10268.7064151049,76535.3430672651,-40.1623880434008
"SVK",2018,"GDP_CURRENT_PER_CAPITA",103.197138157656,643.075835844487,535.921435462319,271.546941173964,930.500546344477,566.802187922515,168.349803016308,1497.30273426699,15.8777693260267,5479.82650068508,13559.6997197979,10330.3108724355,15747.2236664371,29266.7661188541,47258.8187720322,10267.397165752,76525.5848908863,-40.1572673808335
"SVN",1995,"AIC_CONSTANT_PER_CAPITA",85.0246549296198,593.048344938578,487.047413652922,128.785536593595,723.57091841651,408.80248346611,43.7608816639751,1132.37340188262,1.73703688433715,3523.7030436777,10826.8028464411,9037.49454272346,6511.80406060645,17105.2764570561,20979.1817906945,2988.10120553211,38084.4582477506,-233.330638594756
"SVN",1995,"AIC_CURRENT_PER_CAPITA",58.6790391107117,409.287247987062,336.131610979989,88.8802376784118,499.366286829173,282.131540971504,30.2011985677001,781.497827800677,1.1988011636994,2431.85354748752,7472.02547538903,6237.14963823476,4494.06593263931,11805.0603916473,14478.603057265,2062.21251531479,26283.6634489123,-161.031146544052
"SVN",1995,"CURRENT_LCU_MILLIONS",45.0812,314.4421,258.239,68.2838,383.6469,216.7525,23.2026,600.3994,0.921,1868.3141,5740.5145,4791.7995,3452.6449,9069.4445,11123.4405,1584.3309,20192.885,-123.715
"SVN",1995,"GDP_CONSTANT_PER_CAPITA",85.8768766129227,598.992604979643,491.929201965443,130.07638366462,730.823436249041,412.900004836662,44.1995070516978,1143.7234410857,1.75444760477764,3559.02193020336,10935.322382971,9128.07943034712,6577.07337128419,17276.7265794666,21189.4609577759,3018.0516315746,38466.1875372425,-235.669365282373
"SVN",1995,"GDP_CURRENT_PER_CAPITA",58.1006091613865,405.252689724,332.81818605599,88.0040987341571,494.443772412392,279.350422953547,29.9034895727706,773.794195365939,1.18698395423451,2407.88149638447,7398.36981601581,6175.66679523232,4449.76557651425,11688.691743019,14335.8799016095,2041.88420900969,26024.5716446284,-159.443778391013
"SVN",1996,"AIC_CONSTANT_PER_CAPITA",82.2471868766199,591.618664372573,495.180084370745,135.14017205774,735.746424426082,417.612535610983,52.8931549793105,1153.35896003706,8.98758799576857,3827.48620366911,10914.228288924,9358.42724276482,6937.72685409997,17754.0058685256,21802.9747936741,3110.24065043086,39556.9806621996,-97.9492744984049
"SVN",1996,"AIC_CURRENT_PER_CAPITA",57.9861700106204,417.104848889562,349.113418326016,95.276948547309,518.718254953526,294.426501478173,37.2908982483418,813.144756431699,6.33645751665451,2698.46634453526,7694.78350725422,6597.90776728975,4891.25797642867,12516.9849785406,15371.6017669979,2192.79163189342,27888.5867455385,-69.0565051422564
"SVN",1996,"CURRENT_LCU_MILLIONS",48.4382,348.4246,291.6286,79.5887,433.3064,245.9464,31.1506,679.2528,5.2931,2254.1384,6427.7648,5511.5,4085.8662,10455.9453,12840.5225,1831.7278,23296.4678,-57.6857
"SVN",1996,"GDP_CONSTANT_PER_CAPITA",82.7416562797208,595.17547085976,498.157102917453,135.952633647613,740.169725807384,420.123218700008,53.2111481869077,1160.29294450739,9.04162130001094,3850.49701887601,10979.8445385767,9414.69002947428,6979.43641021609,17860.7428040712,21934.0540967051,3128.93939134008,39794.7969007763,-98.5381447216265
"SVN",1996,"GDP_CURRENT_PER_CAPITA",56.9181897379339,409.42267656857,342.683501612529,93.5221525076385,509.164582702517,289.00379990507,36.6040802765272,798.168382607587,6.21975362630853,2648.76641053471,7553.06217979224,6476.38852683672,4801.17154674226,12286.4490933779,15088.4899932121,2152.40513620754,27374.9390865901,-67.7846331565898
"SVN",1997,"AIC_CONSTANT_PER_CAPITA",83.529351122355,606.628979778035,520.737028680878,143.996758596458,767.197209853952,438.576189186903,60.4674074741034,1205.77355524581,16.5714714794581,3979.72132076818,11024.2598137152,9607.57379556841,7767.10154217948,18826.8943909008,22494.5596018732,3787.3802214113,41321.453992774,35.5328788011954
"SVN",1997,"AIC_CURRENT_PER_CAPITA",59.9386553422399,435.302379953471,373.668379637297,103.328614049331,550.522283761129,314.711735357314,43.3899587070907,865.234131207368,11.8912897583275,2855.75239599637,7910.74395405828,6894.16410722712,5573.48544061993,13509.7270468194,16141.5554764355,2717.73304462356,29651.2825232549,25.4975400522708
"SVN",1997,"CURRENT_LCU_MILLIONS",53.4742,388.3545,333.3678,92.1845,491.1478,280.7697,38.7103,771.9176,10.6088,2547.7561,7057.5608,6150.6203,4972.3784,12052.6869,14400.6695,2424.6223,26453.3564,22.7476
"SVN",1997,"GDP_CONSTANT_PER_CAPITA",84.3915010984807,612.890313709226,526.111827009999,145.483024206307,775.115852190708,443.102962661809,61.0915231078261,1218.21897266975,16.742514275175,4020.79809911716,11138.0469461122,9706.73857306491,7847.26984612507,19021.2165822208,22726.7376777606,3826.47174700792,41747.9542599815,35.8996321663119
"SVN",1997,"GDP_CURRENT_PER_CAPITA",59.0326716511856,428.72270520663,368.020314029534,101.766783230581,542.201039185293,309.954810164563,42.7341115793951,852.155959744535,11.7115507480822,2812.58717846373,7791.17161855023,6789.95756123545,5489.24119318564,13305.5250622215,15897.5729258361,2676.65401472191,29203.0979880576,25.1121400909693
"SVN",1998,"AIC_CONSTANT_PER_CAPITA",87.166269265173,608.406606461249,521.717177063249,143.453248008436,770.484521154191,439.786209128599,56.2869787432633,1210.27073028279,18.6246666845066,4191.19519188208,11216.0030377924,9768.39494509532,8154.05876258631,19454.9426578502,23098.8170168529,3962.86357070423,42553.759674703,84.8807113360907
"SVN",1998,"AIC_CURRENT_PER_CAPITA",63.126510314035,440.61293711062,377.831758047389,103.889991120734,557.991061008705,318.496694886299,40.7634808066994,876.487755895004,13.4881327773509,3035.2971251253,8122.71922862182,7074.34985403815,5905.23466149208,14089.4252869032,16728.3482813801,2869.93753636678,30817.7735682832,61.4712909568244
"SVN",1998,"CURRENT_LCU_MILLIONS",59.6476,416.3307,357.0094,98.1646,527.2401,300.9443,38.517,828.1844,12.7448,2868.0215,7675.0751,6684.4815,5579.7964,13312.9552,15806.4468,2711.7749,29119.402,58.0836
"SVN",1998,"GDP_CONSTANT_PER_CAPITA",87.8009976852885,612.836909230456,525.516223670797,144.497847648141,776.095044891852,442.98864979816,56.6968499628528,1219.08369469001,18.7602880132556,4221.71468898761,11297.6758677552,9839.52656450307,8213.43508876771,19596.6099004746,23267.0182689569,3991.7203997801,42863.6281694315,85.4987967521446
"SVN",1998,"GDP_CURRENT_PER_CAPITA",62.3600562618402,435.263210515281,373.244292645568,102.628604988651,551.216181363512,314.629649469218,40.2685487268104,865.84583083273,13.3243658595803,2998.44389548225,8024.09677924759,6988.45624000345,5833.53592489242,13918.3577425304,16525.2401060191,2835.09202941017,30443.5978485495,60.7249338429412
"SVN",1999,"AIC_CONSTANT_PER_CAPITA",83.2955407584596,640.121354739251,548.189677185665,148.279245045505,811.827671763632,450.87338984096,64.9837042870458,1262.70106160459,23.427208925639,4297.21113159989,11574.4728507305,10076.8166094136,8637.27605525112,20355.4526227143,23534.950559243,4340.06492365122,43890.4031819573,143.703716732703
"SVN",1999,"AIC_CURRENT_PER_CAPITA",61.3620003241225,471.563380456214,403.839327325947,109.234071832577,598.055663055795,332.148550110101,47.8720715084547,930.204213165896,17.2583116526841,3165.66131210661,8526.6606153336,7423.37006786475,6362.89207412375,14995.4160698068,17337.6825541264,3197.23076201713,32333.0986239333,105.863380349495
"SVN",1999,"CURRENT_LCU_MILLIONS",60.8233,467.4235,400.294,108.2751,592.8053,329.2326,47.4518,922.0379,17.1068,3137.8698,8451.8046,7358.1999,6307.0319,14863.7705,17185.4741,3169.1621,32049.2446,104.934
"SVN",1999,"GDP_CONSTANT_PER_CAPITA",83.9848210693869,645.418433579345,552.726010675994,149.506273085643,818.545640395773,454.604419707728,65.5214520162559,1273.1500601035,23.6210718107993,4332.77105471148,11670.2529629997,10160.2034416791,8708.75052159971,20523.896366342,23729.7050189826,4375.97946688823,44253.6013853246,144.892881742606
"SVN",1999,"GDP_CURRENT_PER_CAPITA",60.2968739142678,463.377946347301,396.829452638017,107.3379782543,587.674565993784,326.383089550659,47.0411043400318,914.057655544442,16.958740526683,3110.71151499489,8378.6541722371,7294.51462854331,6252.44449491502,14735.1244626502,17036.7337017987,3141.73297992013,31771.858164449,104.025795498103
"SVN",2000,"AIC_CONSTANT_PER_CAPITA",74.0402636767142,669.389147720347,555.790733461966,187.861769921591,881.930500229563,436.382074114749,113.821506244877,1318.31244801816,24.6794562614722,4686.42198603868,12036.9267417879,10460.8459045555,8527.94472038764,20798.5936681343,24756.6239817229,3841.52273434896,45555.2176498572,233.722205958685
"SVN",2000,"AIC_CURRENT_PER_CAPITA",58.2798462237007,526.901102936309,437.483564620372,147.872988542394,694.200309142543,343.492566223608,89.593142318693,1037.69277593014,19.4261182278245,3688.85710453787,9474.71287488106,8234.12100947258,6712.66257341439,16371.3468922899,19486.8598114753,3023.80546887651,35858.2067037652,183.971443994468
"SVN",2000,"CURRENT_LCU_MILLIONS",58.6104,529.8896,439.9649,148.7117,698.1377,345.4408,90.1013,1043.5784,19.5363,3709.7797,9528.4519,8280.8236,6750.7357,16464.2025,19597.3861,3040.956,36061.5886,185.0149
"SVN",2000,"GDP_CONSTANT_PER_CAPITA",76.4438160629358,691.119376698719,573.833242730777,193.960284202232,910.560411213727,450.54824699769,117.516468139296,1361.10852778437,25.4806198857256,4838.55624634558,12427.6787806964,10800.4339865965,8804.78546708936,21473.7737250203,25560.2926842802,3966.22922074378,47034.0664093004,241.309477234458
"SVN",2000,"GDP_CURRENT_PER_CAPITA",55.9697572195599,506.015865190644,420.142647689283,142.011618154935,666.683687107099,329.877252326047,86.0418609353755,996.560843938563,18.6561082669371,3542.63866390695,9099.1554318219,7907.73798626186,6446.5869228399,15722.4215623622,18714.4421835541,2903.94825893295,34436.8637459162,176.67920770036
"SVN",2001,"AIC_CONSTANT_PER_CAPITA",76.7210070030358,699.351892016981,596.832567876578,190.804644227983,923.592657101734,455.73280866104,114.083520766608,1379.32546576277,33.4362373151098,4756.39242208922,12526.0003125299,10915.133424855,8791.64103480993,21609.7725493979,24970.8721357505,4035.24861272071,46580.6446851484,292.131202058095
"SVN",2001,"AIC_CURRENT_PER_CAPITA",61.4343725590101,560.006266371344,477.91388255409,152.786884028092,739.567135594412,364.928202174647,91.3524182150274,1104.49533776906,26.7740784490309,3808.68285636448,10030.1990280678,8740.29681762793,7039.90956109613,17304.032748979,19995.4343906148,3231.22670473165,37299.4671395939,233.924159815034
"SVN",2001,"CURRENT_LCU_MILLIONS",65.8785,600.5168,512.4859,163.8394,793.067,391.3269,97.9608,1184.3939,28.7109,4084.2008,10755.7779,9372.5649,7549.1726,18555.7966,21441.8927,3464.9718,39997.6893,250.8461
"SVN",2001,"GDP_CONSTANT_PER_CAPITA",78.9629312650523,719.788197999486,614.273076891679,196.380295251219,950.581677020291,469.05013178603,117.417244124707,1419.63180880632,34.4133036310449,4895.3826672294,12892.0323173701,11234.09303454,9048.54842052895,22241.2485331951,25700.565426698,4153.16575329955,47941.8139598931,300.667795295983
"SVN",2001,"GDP_CURRENT_PER_CAPITA",59.0551573094629,538.318481613505,459.405351417863,146.869791213947,710.925361718069,350.795352640459,87.8145442619494,1061.72071435853,25.7371785331521,3661.18112475898,9641.7519504868,8401.80475515761,6767.26967750157,16633.8864305562,19221.0561322909,3106.08855274259,35854.9425628471,224.864802567837
"SVN",2002,"AIC_CONSTANT_PER_CAPITA",79.1185606566697,683.740050233497,580.227677195424,202.840731951588,917.963215638829,480.561124276239,123.722171294919,1398.52433991507,31.3824334537442,4775.38022782474,12790.2680066754,11066.3164848049,9188.26638792164,22264.150924111,25702.1649326311,4412.88616009689,47966.3158567421,285.616637770721
"SVN",2002,"AIC_CURRENT_PER_CAPITA",67.1736894431804,580.512858336201,492.628195846452,172.216989559134,779.374339671935,408.008733382795,105.043300115954,1187.38307305473,26.6444917766003,4054.42042593531,10859.2659401853,9395.58683399239,7801.07408098342,18902.8357882071,21821.7979557799,3746.65365504811,40724.633743987,242.495858951125
"SVN",2002,"CURRENT_LCU_MILLIONS",73.0842,631.5913,535.9738,187.3701,847.9503,443.9088,114.2859,1291.8591,28.9889,4411.1627,11814.7562,10222.2902,8487.4787,20566.0675,23741.8647,4076.316,44307.9322,263.8327
"SVN",2002,"GDP_CONSTANT_PER_CAPITA",81.3005576560437,702.596797949565,596.229675210632,208.434841156757,943.279563224467,493.81443579358,127.134283500714,1437.09399901805,32.2479241181444,4907.0796071044,13143.0085795589,11371.5124990341,9441.66798574511,22878.170063322,26411.0004611713,4534.58837864071,49289.1705244933,293.493609260274
"SVN",2002,"GDP_CURRENT_PER_CAPITA",62.8046940426207,542.756140950863,460.587521295448,161.015948771899,728.68361636097,381.471732150409,98.2112547292786,1110.15534851138,24.9115266382081,3790.71979642276,10152.9762702356,8784.49525924727,7293.69005813513,17673.3901034339,20402.502161682,3502.97026171237,38075.8922651159,226.723860997843
"SVN",2003,"AIC_CONSTANT_PER_CAPITA",82.6120358914889,691.76756173453,584.608813281051,204.746153491095,928.216055174576,484.892757701654,122.134117599606,1413.10881287623,31.7023399489504,4875.1927880034,13073.9261717676,11272.6097125649,9573.31105966457,22976.5875365483,26073.6339754036,4698.11827166117,49050.2215119519,329.350305116097
"SVN",2003,"AIC_CURRENT_PER_CAPITA",69.3922622837848,581.069278408164,491.058326632891,171.982189172921,779.680724020629,407.299070393778,102.589926889136,1186.97979441441,26.629256439544,4095.05289366681,10981.805546855,9468.74001295048,8041.36715440689,19299.8195906556,21901.269324595,3946.31426074008,41201.0889152506,276.646889393696
"SVN",2003,"CURRENT_LCU_MILLIONS",80.6075,674.9822,570.4236,199.7781,905.6934,473.1271,119.1706,1378.8205,30.9331,4756.8989,12756.6945,10999.086,9341.0199,22419.0732,25440.9715,4584.121,47860.0447,321.3588
"SVN",2003,"GDP_CONSTANT_PER_CAPITA",84.8289637421865,710.33142785003,600.297030451106,210.240600457562,953.125113545732,497.905053640739,125.411636715375,1451.03016718647,32.5530852381407,5006.02058509874,13424.770340361,11575.1148155096,9830.21478661592,23593.1736825509,26773.3306322551,4824.19420151718,50366.504314806,338.188555574017
"SVN",2003,"GDP_CURRENT_PER_CAPITA",66.3520275565077,555.611295903635,469.543931099244,164.447253622638,745.521116950001,389.454360660368,98.0952260661298,1134.97547761037,25.4625674237287,3915.63920102126,10500.6673695866,9053.89271926804,7689.05635096842,18454.2500729804,20941.724306452,3773.41714994716,39395.9743794323,264.526352425348
"SVN",2004,"AIC_CONSTANT_PER_CAPITA",87.2332778544489,715.980591653956,590.330603812768,195.639228062625,941.793415749602,502.11100348844,108.405950208176,1443.90441923804,30.1735960330213,5140.98207055054,13697.4444966614,11757.9566073939,9927.80636584922,24030.1816911003,27885.6121311168,4786.82429529868,51915.7938222172,404.930828589776
